stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2018Q3,cr,,fr1,8269000,24770000,32157108000,89657354000
1102,2018Q3,cr,,fr1,,,21898976000,60908065000
1103,2018Q3,cr,,fr1,,,494280000,1495207000
1104,2018Q3,cr,,fr1,19283000,54765000,1121587000,3436442000
1108,2018Q3,cr,,fr1,,,776177000,2460423000
1109,2018Q3,cr,,fr1,,,1907461000,4717018000
1110,2018Q3,cr,,fr1,,,383970000,1176164000
1201,2018Q3,cr,,fr1,63367000,183158000,5680844000,14509560000
1203,2018Q3,cr,,fr1,2576000,7135000,1613714000,4559801000
1210,2018Q3,cr,,fr1,31574000,96482000,18377271000,53361441000
1213,2018Q3,cr,,fr1,,,209420000,501647000
1215,2018Q3,cr,,fr1,,,5586602000,15807059000
1216,2018Q3,cr,,fr1,214283000,668186000,115612782000,330258558000
1217,2018Q3,cr,,fr1,9076000,29637000,1556329000,3538841000
1218,2018Q3,cr,,fr1,,,2263738000,6110590000
1219,2018Q3,cr,,fr1,11166000,30643000,2863513000,8713846000
1220,2018Q3,cr,,fr1,,,741179000,1945154000
1225,2018Q3,cr,,fr1,8119000,23159000,2881758000,8344865000
1227,2018Q3,cr,,fr1,25870000,81377000,7072275000,19494272000
1229,2018Q3,cr,,fr1,10455000,31150000,1277716000,3766018000
1231,2018Q3,cr,,fr1,25367000,70742000,2225671000,5993552000
1232,2018Q3,cr,,fr1,1922000,6126000,4173848000,12555938000
1233,2018Q3,cr,,fr1,1133000,3492000,562702000,1649459000
1234,2018Q3,cr,,fr1,12378000,36817000,2549520000,7003696000
1235,2018Q3,cr,,fr1,81000,247000,36649000,50030000
1236,2018Q3,cr,,fr1,,,511808000,1410715000
1240,2018Q3,ir,,fr1,1555000,4795000,345419000,1066528000
1256,2018Q3,cr,,fr1,24839000,64678000,1027603000,2661941000
1258,2018Q3,cr,,fr1,,,706378000,2116036000
1259,2018Q3,cr,,fr1,,,1401835000,3945423000
1262,2018Q3,cr,,fr1,15285000,51127000,829587000,2967236000
1264,2018Q3,cr,,fr1,14649000,31861000,1010544000,2929325000
1268,2018Q3,cr,,fr1,4158000,12598000,886686000,2704749000
1301,2018Q3,cr,,fr1,266467000,711860000,57374129000,174017580000
1303,2018Q3,cr,,fr1,,,86687821000,255361902000
1304,2018Q3,cr,,fr1,110641000,310217000,15316003000,45648482000
1305,2018Q3,cr,,fr1,13363000,41204000,3475990000,11298548000
1307,2018Q3,cr,,fr1,95281000,297768000,2609650000,7067383000
1308,2018Q3,cr,,fr1,1058000,3860000,1527557000,4488953000
1309,2018Q3,cr,,fr1,7334000,17383000,5797437000,16585574000
1310,2018Q3,cr,,fr1,9008000,34850000,3905690000,11981852000
1312,2018Q3,cr,,fr1,10746000,31117000,6728113000,19019410000
1313,2018Q3,cr,,fr1,,,13985352000,44029802000
1314,2018Q3,cr,,fr1,75493000,213444000,10968322000,29910755000
1315,2018Q3,cr,,fr1,,,726318000,1901697000
1316,2018Q3,cr,,fr1,2396000,11280000,196062000,1380657000
1319,2018Q3,cr,,fr1,164082000,477188000,5394502000,17445980000
1321,2018Q3,cr,,fr1,1324000,4490000,1096609000,3543824000
1323,2018Q3,cr,,fr1,11841000,33458000,975804000,2785344000
1324,2018Q3,cr,,fr1,5631000,17317000,279875000,847465000
1325,2018Q3,cr,,fr1,2763000,7815000,216202000,663339000
1326,2018Q3,cr,,fr1,,,107635317000,306288815000
1333,2018Q3,cr,,fr1,280000,7173000,93481000,297986000
1336,2018Q3,cr,,fr1,,,805726000,2075040000
1337,2018Q3,cr,,fr1,8664000,24853000,335481000,1052252000
1338,2018Q3,cr,,fr1,61852000,196488000,1975299000,6011677000
1339,2018Q3,cr,,fr1,12888000,29980000,659285000,2091162000
1340,2018Q3,cr,,fr1,35319000,99915000,501627000,1741245000
1341,2018Q3,cr,,fr1,3312000,9666000,744935000,2134205000
1402,2018Q3,cr,,fr1,222639000,614984000,61798670000,167195139000
1410,2018Q3,cr,,fr1,1971000,6346000,121585000,387468000
1413,2018Q3,ir,,fr1,,,950295000,2717076000
1414,2018Q3,ir,,fr1,1745000,4877000,239481000,744635000
1416,2018Q3,cr,,fr1,,,94963000,212640000
1417,2018Q3,cr,,fr1,4905000,15637000,291729000,1072834000
1418,2018Q3,cr,,fr1,2283000,6936000,139674000,574598000
1419,2018Q3,cr,,fr1,,,409032000,1132303000
1423,2018Q3,ir,,fr1,,,169242000,594754000
1432,2018Q3,cr,,fr1,,,401679000,811455000
1434,2018Q3,cr,,fr1,20237000,58191000,11336698000,33804379000
1435,2018Q3,cr,,fr1,,,6711000,23307000
1436,2018Q3,cr,,fr1,,,636377000,1664090000
1437,2018Q3,cr,,fr1,,,126446000,434707000
1438,2018Q3,ir,,fr1,,,5000,9000
1439,2018Q3,cr,,fr1,,,62865000,208223000
1440,2018Q3,cr,,fr1,16601000,32374000,6336543000,18818213000
1441,2018Q3,cr,,fr1,2877000,10249000,336535000,1205666000
1442,2018Q3,cr,,fr1,,,122305000,861493000
1443,2018Q3,cr,,fr1,,,317098000,914987000
1444,2018Q3,cr,,fr1,16310000,47175000,3301747000,9393299000
1445,2018Q3,cr,,fr1,2602000,7860000,388364000,1192414000
1446,2018Q3,cr,,fr1,,,123789000,341779000
1447,2018Q3,cr,,fr1,33487000,84701000,4555824000,14013230000
1449,2018Q3,cr,,fr1,14181000,44682000,625475000,1810158000
1451,2018Q3,cr,,fr1,4247000,14845000,2402594000,6436105000
1452,2018Q3,cr,,fr1,2590000,7268000,606711000,1610675000
1453,2018Q3,cr,,fr1,,,6899000,27615000
1454,2018Q3,cr,,fr1,1442000,5361000,495706000,1458400000
1455,2018Q3,cr,,fr1,22302000,64321000,3918460000,12015866000
1456,2018Q3,ir,,fr1,,,153822000,358157000
1457,2018Q3,cr,,fr1,,,1453688000,4198022000
1459,2018Q3,cr,,fr1,,,867054000,2652455000
1460,2018Q3,cr,,fr1,62344000,194216000,2227090000,6754447000
1463,2018Q3,cr,,fr1,2810000,8641000,194170000,804514000
1464,2018Q3,cr,,fr1,55506000,165885000,2381168000,6557095000
1465,2018Q3,cr,,fr1,1117000,4471000,514276000,1314810000
1466,2018Q3,cr,,fr1,10601000,25886000,1173263000,3155471000
1467,2018Q3,cr,,fr2,,,2102467000,5402071000
1468,2018Q3,cr,,fr1,3523000,11117000,232536000,692256000
1470,2018Q3,cr,,fr1,,,193793000,563486000
1471,2018Q3,cr,,fr1,4922000,15991000,304863000,910253000
1472,2018Q3,cr,,fr1,1042000,2597000,176223000,475365000
1473,2018Q3,cr,,fr1,23118000,77814000,2535815000,6677884000
1474,2018Q3,cr,,fr1,15164000,44728000,910196000,2718595000
1475,2018Q3,cr,,fr1,618000,1651000,13330000,43224000
1476,2018Q3,cr,,fr1,33971000,106154000,6523147000,20024727000
1477,2018Q3,cr,,fr1,,,7629561000,17825889000
1503,2018Q3,cr,,fr1,164473000,435230000,6269504000,18375568000
1504,2018Q3,cr,,fr1,250067000,842660000,12064362000,37109837000
1506,2018Q3,cr,,fr1,10710000,33045000,293366000,918093000
1507,2018Q3,cr,,fr1,119185000,352353000,3478074000,11381176000
1512,2018Q3,cr,,fr1,1033000,1033000,781630000,2242392000
1513,2018Q3,cr,,fr1,46566000,166441000,3544370000,8977567000
1514,2018Q3,cr,,fr1,22656000,70308000,919444000,2957306000
1515,2018Q3,cr,,fr1,38850000,105523000,1480489000,3530157000
1516,2018Q3,ir,,fr1,0,0,253176000,768193000
1517,2018Q3,cr,,fr1,20561000,55744000,773807000,2202492000
1519,2018Q3,cr,,fr1,21274000,64034000,1736270000,4187752000
1521,2018Q3,cr,,fr1,49719000,153358000,1255339000,4437451000
1522,2018Q3,cr,,fr1,107735000,299992000,4081403000,12297867000
1524,2018Q3,cr,,fr1,1247000,3841000,602485000,1803196000
1525,2018Q3,cr,,fr1,4610000,13199000,302450000,930601000
1526,2018Q3,cr,,fr1,5499000,16536000,306767000,908207000
1527,2018Q3,ir,,fr1,37313000,97840000,1028448000,2855489000
1528,2018Q3,cr,,fr1,20588000,61212000,1204567000,3790413000
1529,2018Q3,cr,,fr1,473000,1338000,81649000,165749000
1530,2018Q3,cr,,fr1,19508000,63691000,1223218000,3617106000
1531,2018Q3,cr,,fr1,15002000,41242000,731550000,1990342000
1532,2018Q3,cr,,fr1,2238000,5577000,5905903000,13141229000
1533,2018Q3,cr,,fr1,42268000,125550000,656586000,2001473000
