stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2019Q4,cr,,fr1,,40748000,,122783014000
1102,2019Q4,cr,,fr1,,,,89347637000
1103,2019Q4,cr,,fr1,,,,1884002000
1104,2019Q4,cr,,fr1,,68691000,,5005731000
1108,2019Q4,cr,,fr1,,,,3731696000
1109,2019Q4,cr,,fr1,,,,7822895000
1110,2019Q4,cr,,fr1,,,,1584940000
1111,2019Q4,ir,,fr1,,,,439977000
1201,2019Q4,cr,,fr1,,235496000,,20228119000
1203,2019Q4,cr,,fr1,,8859000,,6323237000
1210,2019Q4,cr,,fr1,,166024000,,77769986000
1213,2019Q4,cr,,fr1,,,,435368000
1215,2019Q4,cr,,fr1,,,,21173634000
1216,2019Q4,cr,,fr1,,913226000,,447977703000
1217,2019Q4,cr,,fr1,,42452000,,4468238000
1218,2019Q4,cr,,fr1,,,,8000584000
1219,2019Q4,cr,,fr1,,39553000,,12259254000
1220,2019Q4,cr,,fr1,,,,2982351000
1225,2019Q4,cr,,fr1,,33069000,,10646506000
1227,2019Q4,cr,,fr1,,148384000,,31266232000
1229,2019Q4,cr,,fr1,,41172000,,8271293000
1231,2019Q4,cr,,fr1,,86187000,,8588903000
1232,2019Q4,cr,,fr1,,7297000,,17150108000
1233,2019Q4,cr,,fr1,,4863000,,2247585000
1234,2019Q4,cr,,fr1,,50164000,,9145655000
1235,2019Q4,cr,,fr1,,338000,,61778000
1236,2019Q4,cr,,fr1,,,,1864663000
1237,2019Q4,ir,,fr1,,207800000,,26409607000
1240,2019Q4,cr,,fr1,,14299000,,1818705000
1242,2019Q4,cr,,fr1,,6501000,,3465735000
1246,2019Q4,ir,,fr1,,,,7078083000
1256,2019Q4,cr,,fr1,,114022000,,3520879000
1258,2019Q4,cr,,fr1,,,,3039331000
1259,2019Q4,cr,,fr1,,,,5484492000
1260,2019Q4,cr,,fr1,,17800000,,4260496000
1264,2019Q4,cr,,fr1,,47833000,,4076129000
1267,2019Q4,cr,,fr1,,8271000,,52159000
1268,2019Q4,cr,,fr1,,18030000,,3775225000
1269,2019Q4,cr,,fr1,,17200000,,2897130000
1271,2019Q4,cr,,fr1,,26258000,,172188000
1293,2019Q4,cr,,fr1,,14681000,,286608000
1301,2019Q4,cr,,fr1,,1246402000,,207848572000
1303,2019Q4,cr,,fr1,,,,286303059000
1304,2019Q4,cr,,fr1,,416083000,,55656741000
1305,2019Q4,cr,,fr1,,59967000,,15117855000
1307,2019Q4,cr,,fr1,,448154000,,10271411000
1308,2019Q4,cr,,fr1,,5126000,,6791157000
1309,2019Q4,cr,,fr1,,25048000,,17672204000
1310,2019Q4,cr,,fr1,,20820000,,12219389000
1312,2019Q4,cr,,fr1,,32968000,,20468229000
1313,2019Q4,cr,,fr1,,,,62714942000
1314,2019Q4,cr,,fr1,,401655000,,29624094000
1315,2019Q4,cr,,fr1,,,,2440599000
1316,2019Q4,cr,,fr1,,20075000,,722740000
1319,2019Q4,cr,,fr1,,604673000,,21613680000
1321,2019Q4,cr,,fr1,,7704000,,4656690000
1323,2019Q4,cr,,fr1,,48668000,,3639735000
1324,2019Q4,cr,,fr1,,23867000,,1136341000
1325,2019Q4,cr,,fr1,,10267000,,772775000
1326,2019Q4,cr,,fr1,,,,315499063000
1328,2019Q4,ir,,fr1,,1595315000,,1014108034000
1336,2019Q4,cr,,fr1,,,,2352721000
1337,2019Q4,cr,,fr1,,52425000,,1258400000
1338,2019Q4,cr,,fr1,,300996000,,7427876000
1339,2019Q4,cr,,fr1,,34048000,,2654787000
1340,2019Q4,cr,,fr1,,81500000,,1157023000
1341,2019Q4,cr,,fr1,,12681000,,3021131000
1342,2019Q4,ir,,fr1,,24232000,,1442715000
1343,2019Q4,ir,,fr1,,2213000,,370319000
