stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2025Q3,cr,,fr1,305079000,1036212000,39066903000,109377581000
1102,2025Q3,cr,,fr1,,,17888571000,53149015000
1103,2025Q3,cr,,fr1,,,723659000,2244681000
1104,2025Q3,cr,,fr1,22802000,66209000,1885540000,5783017000
1108,2025Q3,cr,,fr1,,,1052087000,3425383000
1109,2025Q3,cr,,fr1,,,1060573000,3312269000
1110,2025Q3,cr,,fr1,1422000,2757000,653303000,2142289000
1201,2025Q3,cr,,fr1,68951000,206728000,5985811000,16717790000
1203,2025Q3,cr,,fr1,2298000,6406000,1382942000,4337935000
1210,2025Q3,cr,,fr1,62710000,156179000,24677209000,75015426000
1213,2025Q3,cr,,fr1,,,91592000,226784000
1215,2025Q3,cr,,fr1,,,7094156000,20852147000
1216,2025Q3,cr,,fr1,301280000,826615000,176326132000,515163655000
1217,2025Q3,cr,,fr1,15956000,42919000,1604525000,4032264000
1218,2025Q3,cr,,fr1,8602000,28655000,2802803000,7732301000
1219,2025Q3,cr,,fr1,11583000,34811000,3468963000,10596846000
1220,2025Q3,cr,,fr1,,,845571000,2405232000
1225,2025Q3,cr,,fr1,10595000,31626000,2822178000,8999764000
1227,2025Q3,cr,,fr1,48135000,138379000,7281274000,20336366000
1229,2025Q3,cr,,fr1,22695000,67712000,3231603000,9763221000
1231,2025Q3,cr,,fr1,34808000,94762000,3381020000,9486468000
1232,2025Q3,cr,,fr1,2335000,6916000,5335055000,15836433000
1233,2025Q3,cr,,fr1,1607000,4892000,526499000,1599940000
1234,2025Q3,cr,,fr1,13178000,43755000,2611664000,7308375000
1235,2025Q3,cr,,fr1,,,51489000,119659000
1236,2025Q3,cr,,fr1,5458000,26873000,528092000,1378074000
1240,2025Q3,cr,,fr1,1684000,4984000,698170000,2045285000
1256,2025Q3,cr,,fr1,24487000,60859000,1444361000,3241472000
1259,2025Q3,cr,,fr1,,,1535195000,4533517000
1264,2025Q3,cr,,fr1,18321000,52178000,1714928000,5006354000
1268,2025Q3,cr,,fr1,6969000,20702000,1466564000,4617097000
1294,2025Q3,cr,,fr1,2710000,8534000,195674000,564816000
1295,2025Q3,cr,,fr1,26974000,80744000,211287000,754124000
1301,2025Q3,cr,,fr1,723222000,2148392000,41717952000,134307258000
1303,2025Q3,cr,,fr1,,,64177490000,195445091000
1304,2025Q3,cr,,fr1,172239000,414552000,10505772000,34227460000
1305,2025Q3,cr,,fr1,9217000,27042000,2265105000,7385398000
1307,2025Q3,cr,,fr1,113832000,306844000,2845947000,8251584000
1308,2025Q3,cr,,fr1,0,0,1465837000,4340671000
1309,2025Q3,cr,,fr1,4927000,13431000,3392440000,11474808000
1310,2025Q3,cr,,fr1,49000,195000,2220085000,6960168000
1312,2025Q3,cr,,fr1,11000000,30201000,4831349000,15848483000
1313,2025Q3,cr,,fr1,,,14588786000,44121423000
1314,2025Q3,cr,,fr1,51658000,160900000,4446188000,15851243000
1315,2025Q3,cr,,fr1,,,590893000,1748417000
1316,2025Q3,cr,,fr1,12493000,38386000,1111230000,2821272000
1319,2025Q3,cr,,fr1,204446000,628495000,5401841000,18586567000
1321,2025Q3,cr,,fr1,5393000,15704000,798307000,2742892000
1323,2025Q3,cr,,fr1,11318000,34615000,483148000,1525301000
1324,2025Q3,cr,,fr1,3564000,9810000,175478000,552240000
1325,2025Q3,cr,,fr1,1907000,5810000,61831000,227957000
1326,2025Q3,cr,,fr1,,,69575979000,222032935000
1336,2025Q3,cr,,fr1,,,618864000,1887167000
1337,2025Q3,cr,,fr1,4878000,14412000,152488000,502010000
1338,2025Q3,cr,,fr1,75543000,205919000,1356184000,3884458000
1339,2025Q3,cr,,fr1,16352000,59882000,382462000,1289672000
1340,2025Q3,cr,,fr1,,,9224000,32737000
1341,2025Q3,cr,,fr1,4735000,14998000,605516000,1878778000
1342,2025Q3,ir,,fr1,22844000,64738000,614440000,2099531000
1402,2025Q3,cr,,fr1,284697000,869269000,61501688000,185299985000
1410,2025Q3,cr,,fr1,778000,2504000,39959000,142707000
1413,2025Q3,ir,,fr1,,,453075000,1662012000
1414,2025Q3,cr,,fr1,2231000,7280000,99082000,358862000
1416,2025Q3,cr,,fr1,,,86293000,249114000
1417,2025Q3,cr,,fr1,1024000,2872000,97632000,237471000
1418,2025Q3,cr,,fr1,,,53000,3602000
1419,2025Q3,cr,,fr1,12237000,33994000,1253351000,3253891000
1423,2025Q3,ir,,fr1,,,24330000,67241000
1432,2025Q3,cr,,fr1,,,351509000,1026616000
1434,2025Q3,cr,,fr1,,,6505738000,21439086000
1435,2025Q3,ir,,fr1,,,1495000,4486000
1436,2025Q3,cr,,fr1,,,2038696000,3692164000
1437,2025Q3,cr,,fr1,,,303739000,693376000
1438,2025Q3,ir,,fr1,,,20375000,20616000
1439,2025Q3,cr,,fr1,,,282645000,515905000
1440,2025Q3,cr,,fr1,8157000,24793000,3251256000,11143876000
1441,2025Q3,cr,,fr1,1023000,3282000,360826000,1138089000
1442,2025Q3,cr,,fr1,,,557244000,2694899000
1443,2025Q3,cr,,fr1,,,244746000,751410000
1444,2025Q3,cr,,fr1,12006000,38730000,1715914000,5336567000
1445,2025Q3,cr,,fr1,3115000,10410000,176342000,579169000
1446,2025Q3,cr,,fr1,,,221036000,987854000
1447,2025Q3,cr,,fr1,32868000,93554000,6667021000,21160683000
1449,2025Q3,cr,,fr1,15512000,49035000,453131000,1805667000
1451,2025Q3,cr,,fr1,0,0,1559501000,4687148000
1452,2025Q3,cr,,fr1,1844000,5654000,348245000,1047294000
1453,2025Q3,cr,,fr1,,,333000,1078000
1454,2025Q3,cr,,fr1,2896000,8422000,362093000,1179294000
1455,2025Q3,cr,,fr1,13044000,38792000,1401907000,4987231000
