stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2022Q3,cr,,fr1,182979000,536140000,31123036000,79274330000
1102,2022Q3,cr,,fr1,,,21925072000,66093948000
1103,2022Q3,cr,,fr1,,,566460000,1593823000
1104,2022Q3,cr,,fr1,24831000,73711000,1783091000,5063948000
1108,2022Q3,cr,,fr1,,,1063288000,2946179000
1109,2022Q3,cr,,fr1,,,1670566000,4675441000
1110,2022Q3,cr,,fr1,,,478502000,1231013000
1201,2022Q3,cr,,fr1,54564000,155436000,5751267000,15214414000
1203,2022Q3,cr,,fr1,1968000,6103000,1590138000,4705786000
1210,2022Q3,cr,,fr1,35998000,107203000,30160959000,82816416000
1213,2022Q3,cr,,fr1,,,104489000,298234000
1215,2022Q3,cr,,fr1,,,7212389000,21251007000
1216,2022Q3,cr,,fr1,219909000,649250000,141761910000,396497245000
1217,2022Q3,cr,,fr1,13721000,34929000,1612628000,3843896000
1218,2022Q3,cr,,fr1,,,3135476000,8450224000
1219,2022Q3,cr,,fr1,13921000,42565000,4161683000,12650048000
1220,2022Q3,cr,,fr1,,,902079000,2555000000
1225,2022Q3,cr,,fr1,9855000,28222000,3930313000,11244609000
1227,2022Q3,cr,,fr1,44892000,124959000,7676870000,20399539000
1229,2022Q3,cr,,fr1,11510000,36633000,2646138000,9246716000
1231,2022Q3,cr,,fr1,24681000,69081000,2789762000,7762956000
1232,2022Q3,cr,,fr1,1637000,7447000,6054826000,17687951000
1233,2022Q3,cr,,fr1,1350000,4262000,454433000,1312952000
1234,2022Q3,cr,,fr1,12200000,42150000,2917691000,6964779000
1235,2022Q3,cr,,fr1,0,3000,39513000,48843000
1236,2022Q3,cr,,fr1,4323000,14091000,532572000,1461131000
1240,2022Q3,cr,,fr1,1192000,3972000,825214000,2462174000
1256,2022Q3,cr,,fr1,10743000,47063000,1539700000,3437315000
1258,2022Q3,cr,,fr1,,,588384000,1845994000
1259,2022Q3,cr,,fr1,,,1524868000,4270700000
1264,2022Q3,cr,,fr1,12907000,40648000,1346705000,3795695000
1268,2022Q3,cr,,fr1,4516000,13989000,1039616000,2613834000
1301,2022Q3,cr,,fr1,644347000,1534165000,55653136000,200581272000
1303,2022Q3,cr,,fr1,,,82588422000,279412580000
1304,2022Q3,cr,,fr1,111999000,314633000,16338525000,51288048000
1305,2022Q3,cr,,fr1,17481000,53729000,3983857000,14130620000
1307,2022Q3,cr,,fr1,80430000,232417000,3063970000,8382900000
1308,2022Q3,cr,,fr1,1567000,4754000,2821671000,7311466000
1309,2022Q3,cr,,fr1,3707000,11398000,4688096000,14239420000
1310,2022Q3,cr,,fr1,771000,1878000,3040831000,10398523000
1312,2022Q3,cr,,fr1,7536000,26666000,4198240000,14235914000
1313,2022Q3,cr,,fr1,,,16438266000,56280900000
1314,2022Q3,cr,,fr2,111187000,288215000,5622465000,21143837000
1315,2022Q3,cr,,fr1,,,749376000,2054077000
1316,2022Q3,cr,,fr1,3426000,11428000,780878000,1955847000
1319,2022Q3,cr,,fr1,136792000,371850000,5526946000,15970078000
1321,2022Q3,cr,,fr1,3762000,11390000,1465109000,5187808000
1323,2022Q3,cr,,fr1,13771000,41125000,964512000,2853388000
1324,2022Q3,cr,,fr1,4113000,11546000,222362000,739070000
1325,2022Q3,cr,,fr1,2310000,7384000,137020000,437525000
1326,2022Q3,cr,,fr1,,,90738545000,293928768000
1336,2022Q3,cr,,fr1,,,761373000,1911873000
1337,2022Q3,cr,,fr1,5045000,15268000,177662000,468889000
1338,2022Q3,cr,,fr1,55401000,161869000,1961797000,5681375000
1339,2022Q3,cr,,fr1,17474000,51804000,513461000,1518686000
1340,2022Q3,cr,,fr1,10054000,31704000,119859000,360023000
1341,2022Q3,cr,,fr1,3783000,11616000,690999000,2317011000
1342,2022Q3,ir,,fr1,12713000,31821000,645255000,1880635000
1402,2022Q3,cr,,fr1,252512000,706172000,67195255000,199875811000
1410,2022Q3,cr,,fr1,1517000,4958000,90144000,292471000
1413,2022Q3,ir,,fr1,,,724266000,2501058000
1414,2022Q3,ir,,fr1,2766000,8249000,161413000,547922000
1416,2022Q3,cr,,fr1,,,64795000,197076000
1417,2022Q3,cr,,fr1,799000,3435000,391697000,1103972000
1418,2022Q3,cr,,fr1,0,0,2019000,11660000
1419,2022Q3,cr,,fr1,7151000,20532000,932295000,2395315000
1423,2022Q3,ir,,fr1,,,34099000,136226000
1432,2022Q3,cr,,fr1,,,327675000,815286000
1434,2022Q3,cr,,fr1,,,8749831000,26945284000
1435,2022Q3,cr,,fr1,0,0,3181000,10291000
1436,2022Q3,cr,,fr1,,,2459383000,3243015000
1437,2022Q3,cr,,fr1,,,252642000,605760000
1438,2022Q3,ir,,fr1,,,1000,455715000
1439,2022Q3,cr,,fr1,,,155986000,455448000
1440,2022Q3,cr,,fr1,10091000,32599000,5106989000,16497242000
1441,2022Q3,cr,,fr1,2317000,7091000,380368000,1229757000
1442,2022Q3,ir,,fr1,,,201075000,594319000
1443,2022Q3,cr,,fr1,,,245112000,645520000
1444,2022Q3,cr,,fr1,8209000,24057000,3291622000,9911006000
1445,2022Q3,cr,,fr1,2359000,6783000,377144000,1088273000
1446,2022Q3,cr,,fr1,,,42955000,110148000
1447,2022Q3,cr,,fr1,25449000,69061000,7274214000,21383716000
1449,2022Q3,cr,,fr1,18084000,50543000,655771000,1971159000
1451,2022Q3,cr,,fr1,4424000,12368000,2410923000,6853705000
1452,2022Q3,cr,,fr1,2562000,7988000,403406000,1428858000
1453,2022Q3,cr,,fr1,,,98657000,248384000
1454,2022Q3,cr,,fr1,2263000,6615000,454227000,1405697000
1455,2022Q3,cr,,fr1,15192000,43488000,2149667000,7525083000
1456,2022Q3,cr,,fr1,,,133815000,481753000
1457,2022Q3,cr,,fr1,,,1019808000,3399012000
