stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2014Q2,cr,,fr1,8987000,19258000,31873459000,58589686000
1102,2014Q2,cr,,fr2,,,21194832000,37450912000
1103,2014Q2,cr,,fr1,,,890073000,1909502000
1104,2014Q2,cr,,fr1,7871000,14766000,1456386000,2835547000
1108,2014Q2,cr,,fr1,,,1276260000,2495607000
1109,2014Q2,cr,,fr1,,,1493124000,2685148000
1110,2014Q2,cr,,fr1,,,508589000,1004310000
1201,2014Q2,cr,,fr1,66943000,134993000,7384987000,13996768000
1203,2014Q2,cr,,fr1,1595000,3234000,1577945000,3076899000
1210,2014Q2,cr,,fr1,25619000,49661000,22672001000,44414706000
1213,2014Q2,cr,,fr1,,,158177000,324209000
1215,2014Q2,cr,,fr1,,,4309282000,8467621000
1216,2014Q2,cr,,fr1,289306000,529729000,105823040000,214454670000
1217,2014Q2,cr,,fr2,9512000,21084000,1103520000,1956775000
1218,2014Q2,cr,,fr1,,,2337869000,4438100000
1219,2014Q2,cr,,fr1,5937000,12333000,2606452000,5065899000
1220,2014Q2,cr,,fr1,,,807569000,1560178000
1225,2014Q2,cr,,fr1,5164000,10163000,3110653000,6047932000
1227,2014Q2,cr,,fr1,24975000,48443000,4620754000,9927834000
1229,2014Q2,cr,,fr1,6721000,13564000,1332916000,2577944000
1231,2014Q2,cr,,fr1,16435000,39508000,1379860000,2669995000
1232,2014Q2,cr,,fr1,947000,1893000,5402908000,10929840000
1233,2014Q2,cr,,fr1,472000,910000,513884000,1070558000
1234,2014Q2,cr,,fr1,11546000,20908000,1434750000,2704498000
1235,2014Q2,cr,,fr1,157000,309000,63240000,100909000
1236,2014Q2,cr,,fr1,,,470184000,1132163000
1237,2014Q2,ir,,fr2,,96671000,,18324156000
1256,2014Q2,cr,,fr1,4065000,7826000,605485000,1037238000
1258,2014Q2,cr,,fr1,,,315357000,644901000
1259,2014Q2,cr,,fr1,,,1081690000,2093799000
1260,2014Q2,cr,,fr1,,4264000,,1481318000
1262,2014Q2,cr,,fr1,8186000,15573000,1562037000,3090988000
1264,2014Q2,cr,,fr1,,13301000,,1626961000
1301,2014Q2,cr,,fr1,233747000,454476000,59028979000,111018850000
1303,2014Q2,cr,,fr1,,,83215022000,160688981000
1304,2014Q2,cr,,fr1,94020000,179960000,16403254000,30115004000
