stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2015Q1,cr,,fr1,6399000,6399000,21440142000,21440142000
1102,2015Q1,cr,,fr1,,,15362530000,15362530000
1103,2015Q1,cr,,fr1,,,671355000,671355000
1104,2015Q1,cr,,fr2,13438000,13438000,1327430000,1327430000
1108,2015Q1,cr,,fr1,,,1290902000,1290902000
1109,2015Q1,cr,,fr1,,,951789000,951789000
1110,2015Q1,cr,,fr1,,,475433000,475433000
1201,2015Q1,cr,,fr2,62092000,62092000,4742993000,4742993000
1203,2015Q1,cr,,fr1,1501000,1501000,1654449000,1654449000
1210,2015Q1,cr,,fr1,25868000,25868000,20079300000,20079300000
1213,2015Q1,cr,,fr1,,,182697000,182697000
1215,2015Q1,cr,,fr1,,,4008464000,4008464000
1216,2015Q1,cr,,fr2,234184000,234184000,104940238000,104940238000
1217,2015Q1,cr,,fr2,10963000,10963000,1016187000,1016187000
1218,2015Q1,cr,,fr2,,,1982171000,1982171000
1219,2015Q1,cr,,fr1,6293000,6293000,2325248000,2325248000
1220,2015Q1,cr,,fr1,,,837271000,837271000
1225,2015Q1,cr,,fr1,5170000,5170000,2718613000,2718613000
1227,2015Q1,cr,,fr1,23257000,23257000,7183052000,7183052000
1229,2015Q1,cr,,fr1,6835000,6835000,1253789000,1253789000
1231,2015Q1,cr,,fr2,16837000,16837000,1677670000,1677670000
1232,2015Q1,cr,,fr1,903000,903000,4750989000,4750989000
1233,2015Q1,cr,,fr1,551000,551000,565923000,565923000
1234,2015Q1,cr,,fr1,10757000,10757000,1331189000,1331189000
1235,2015Q1,cr,,fr1,185000,185000,22330000,22330000
1236,2015Q1,cr,,fr1,,,705960000,705960000
1256,2015Q1,cr,,fr1,6336000,6336000,506333000,506333000
1258,2015Q1,cr,,fr1,,,324184000,324184000
1259,2015Q1,cr,,fr1,,,1053392000,1053392000
1262,2015Q1,cr,,fr1,13122000,13122000,1406797000,1406797000
1264,2015Q1,cr,,fr1,13228000,13228000,937931000,937931000
1301,2015Q1,cr,,fr2,200024000,200024000,47697112000,47697112000
1303,2015Q1,cr,,fr2,,,79525772000,79525772000
1304,2015Q1,cr,,fr1,129245000,129245000,13066416000,13066416000
1305,2015Q1,cr,,fr1,12290000,12290000,3661067000,3661067000
1307,2015Q1,cr,,fr1,95127000,95127000,2971584000,2971584000
1308,2015Q1,cr,,fr1,1908000,1908000,1230665000,1230665000
1309,2015Q1,cr,,fr1,4976000,4976000,4075100000,4075100000
