stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2019Q1,cr,,fr1,10937000,10937000,25356328000,25356328000
1102,2019Q1,cr,,fr1,,,19385675000,19385675000
1103,2019Q1,cr,,fr1,,,452376000,452376000
1104,2019Q1,cr,,fr1,16247000,16247000,1187296000,1187296000
1108,2019Q1,cr,,fr1,,,834345000,834345000
1109,2019Q1,cr,,fr1,,,1360434000,1360434000
1110,2019Q1,cr,,fr1,,,417039000,417039000
1201,2019Q1,cr,,fr1,64303000,64303000,4540795000,4540795000
1203,2019Q1,cr,,fr1,2205000,2205000,1486287000,1486287000
1210,2019Q1,cr,,fr1,31793000,31793000,18186187000,18186187000
1213,2019Q1,cr,,fr1,,,132403000,132403000
1215,2019Q1,cr,,fr1,,,5035297000,5035297000
1216,2019Q1,cr,,fr1,204751000,204751000,107791643000,107791643000
1217,2019Q1,cr,,fr1,9257000,9257000,996828000,996828000
1218,2019Q1,cr,,fr1,,,1731205000,1731205000
1219,2019Q1,cr,,fr1,9452000,9452000,2966586000,2966586000
1220,2019Q1,cr,,fr1,,,612597000,612597000
1225,2019Q1,cr,,fr1,7956000,7956000,2477770000,2477770000
1227,2019Q1,cr,,fr1,35611000,35611000,7337166000,7337166000
1229,2019Q1,cr,,fr1,10921000,10921000,1228699000,1228699000
1231,2019Q1,cr,,fr1,23114000,23114000,2118070000,2118070000
1232,2019Q1,cr,,fr1,1779000,1779000,4159273000,4159273000
1233,2019Q1,cr,,fr1,1132000,1132000,562634000,562634000
1234,2019Q1,cr,,fr1,13724000,13724000,2145267000,2145267000
1235,2019Q1,cr,,fr1,84000,84000,4696000,4696000
1236,2019Q1,cr,,fr1,,,499948000,499948000
1240,2019Q1,ir,,fr1,1816000,1816000,430940000,430940000
1256,2019Q1,cr,,fr1,32211000,32211000,686855000,686855000
1258,2019Q1,cr,,fr1,,,782591000,782591000
1259,2019Q1,cr,,fr1,,,1302091000,1302091000
1262,2019Q1,cr,,fr1,16320000,16320000,907524000,907524000
1264,2019Q1,cr,,fr1,11534000,11534000,950178000,950178000
1268,2019Q1,cr,,fr1,4231000,4231000,1030022000,1030022000
1269,2019Q1,cr,,fr1,3423000,3423000,783369000,783369000
1301,2019Q1,cr,,fr1,291020000,291020000,53012075000,53012075000
1303,2019Q1,cr,,fr1,,,70920119000,70920119000
1304,2019Q1,cr,,fr1,110987000,110987000,13493376000,13493376000
1305,2019Q1,cr,,fr1,13779000,13779000,3227707000,3227707000
1307,2019Q1,cr,,fr1,100145000,100145000,2628241000,2628241000
1308,2019Q1,cr,,fr1,1238000,1238000,1709711000,1709711000
1309,2019Q1,cr,,fr1,5813000,5813000,4600156000,4600156000
1310,2019Q1,cr,,fr1,6049000,6049000,2937390000,2937390000
1312,2019Q1,cr,,fr1,8888000,8888000,5005839000,5005839000
1313,2019Q1,cr,,fr1,,,15365591000,15365591000
1314,2019Q1,cr,,fr1,64228000,64228000,8138030000,8138030000
1315,2019Q1,cr,,fr1,,,510519000,510519000
1316,2019Q1,cr,,fr1,4990000,4990000,134177000,134177000
1319,2019Q1,cr,,fr1,126762000,126762000,5309893000,5309893000
1321,2019Q1,cr,,fr1,1817000,1817000,1030509000,1030509000
1323,2019Q1,cr,,fr1,10070000,10070000,844807000,844807000
1324,2019Q1,cr,,fr1,6603000,6603000,290939000,290939000
1325,2019Q1,cr,,fr1,2453000,2453000,195653000,195653000
1326,2019Q1,cr,,fr1,,,91432670000,91432670000
1333,2019Q1,cr,,fr1,72000,72000,87432000,87432000
1336,2019Q1,cr,,fr1,,,554401000,554401000
1337,2019Q1,cr,,fr1,17414000,17414000,374806000,374806000
1338,2019Q1,cr,,fr1,69836000,69836000,1703364000,1703364000
1339,2019Q1,cr,,fr1,10178000,10178000,642499000,642499000
1340,2019Q1,cr,,fr1,10417000,10417000,319319000,319319000
1341,2019Q1,cr,,fr1,2761000,2761000,653608000,653608000
1402,2019Q1,cr,,fr1,250613000,250613000,61919917000,61919917000
1410,2019Q1,cr,,fr1,1892000,1892000,96340000,96340000
1413,2019Q1,ir,,fr1,,,887773000,887773000
1414,2019Q1,ir,,fr1,2064000,2064000,211137000,211137000
1416,2019Q1,cr,,fr1,,,56307000,56307000
1417,2019Q1,cr,,fr1,3138000,3138000,373571000,373571000
1418,2019Q1,cr,,fr1,2258000,2258000,82203000,82203000
1419,2019Q1,cr,,fr1,,,404476000,404476000
1423,2019Q1,ir,,fr1,,,112100000,112100000
1432,2019Q1,cr,,fr1,,,310929000,310929000
1434,2019Q1,cr,,fr1,22607000,22607000,11718847000,11718847000
1435,2019Q1,cr,,fr1,,,5351000,5351000
1436,2019Q1,cr,,fr1,,,505166000,505166000
1437,2019Q1,cr,,fr1,,,194765000,194765000
1438,2019Q1,ir,,fr1,,,5000,5000
1439,2019Q1,cr,,fr1,,,55451000,55451000
1440,2019Q1,cr,,fr1,14856000,14856000,5765387000,5765387000
1441,2019Q1,cr,,fr1,4302000,4302000,378658000,378658000
1442,2019Q1,cr,,fr1,,,159968000,159968000
1443,2019Q1,cr,,fr1,,,176029000,176029000
1444,2019Q1,cr,,fr1,11800000,11800000,3187078000,3187078000
1445,2019Q1,cr,,fr1,2503000,2503000,391398000,391398000
1446,2019Q1,cr,,fr1,,,83427000,83427000
1447,2019Q1,cr,,fr1,25728000,25728000,3825342000,3825342000
1449,2019Q1,cr,,fr1,14857000,14857000,563570000,563570000
1451,2019Q1,cr,,fr1,4144000,4144000,2096573000,2096573000
1452,2019Q1,cr,,fr1,2542000,2542000,510829000,510829000
1453,2019Q1,cr,,fr1,,,237000,237000
1454,2019Q1,cr,,fr1,2250000,2250000,472037000,472037000
1455,2019Q1,cr,,fr1,20075000,20075000,3543072000,3543072000
1456,2019Q1,ir,,fr1,,,195425000,195425000
1457,2019Q1,cr,,fr1,,,1364436000,1364436000
1459,2019Q1,cr,,fr1,,,915518000,915518000
1460,2019Q1,cr,,fr1,70561000,70561000,2251902000,2251902000
1463,2019Q1,cr,,fr1,3046000,3046000,154707000,154707000
1464,2019Q1,cr,,fr1,53516000,53516000,2333580000,2333580000
1465,2019Q1,cr,,fr1,1262000,1262000,199921000,199921000
1466,2019Q1,cr,,fr1,9397000,9397000,999177000,999177000
1467,2019Q1,cr,,fr1,,,1561587000,1561587000
1468,2019Q1,cr,,fr1,1291000,1291000,235440000,235440000
1470,2019Q1,cr,,fr1,,,209498000,209498000
1471,2019Q1,cr,,fr1,4233000,4233000,308145000,308145000
1472,2019Q1,cr,,fr1,1023000,1023000,79427000,79427000
1473,2019Q1,cr,,fr1,22309000,22309000,2116673000,2116673000
1474,2019Q1,cr,,fr1,17397000,17397000,863937000,863937000
1475,2019Q1,cr,,fr1,534000,534000,14326000,14326000
1476,2019Q1,cr,,fr1,31511000,31511000,6244297000,6244297000
1477,2019Q1,cr,,fr1,,,6719575000,6719575000
1503,2019Q1,cr,,fr1,123715000,123715000,6665844000,6665844000
1504,2019Q1,cr,,fr1,275751000,275751000,11707047000,11707047000
1506,2019Q1,cr,,fr1,19353000,19353000,294414000,294414000
1507,2019Q1,cr,,fr1,113847000,113847000,3175632000,3175632000
1512,2019Q1,cr,,fr1,1390000,1390000,417385000,417385000
1513,2019Q1,cr,,fr1,39913000,39913000,2676867000,2676867000
1514,2019Q1,cr,,fr1,23592000,23592000,1106303000,1106303000
1515,2019Q1,cr,,fr1,56629000,56629000,2043756000,2043756000
1516,2019Q1,ir,,fr1,0,0,60922000,60922000
1517,2019Q1,cr,,fr1,18243000,18243000,717546000,717546000
1519,2019Q1,cr,,fr1,24267000,24267000,1231827000,1231827000
1521,2019Q1,cr,,fr1,48471000,48471000,1465413000,1465413000
1522,2019Q1,cr,,fr1,119300000,119300000,4346628000,4346628000
1524,2019Q1,cr,,fr1,1077000,1077000,595060000,595060000
1525,2019Q1,cr,,fr1,5624000,5624000,352327000,352327000
1526,2019Q1,cr,,fr1,4894000,4894000,239328000,239328000
1527,2019Q1,ir,,fr1,41447000,41447000,921356000,921356000
1528,2019Q1,cr,,fr1,19586000,19586000,924656000,924656000
1529,2019Q1,cr,,fr1,389000,389000,56930000,56930000
1530,2019Q1,cr,,fr1,17100000,17100000,837696000,837696000
1531,2019Q1,cr,,fr1,12395000,12395000,601287000,601287000
1532,2019Q1,cr,,fr1,2438000,2438000,3787071000,3787071000
1533,2019Q1,cr,,fr1,35772000,35772000,658762000,658762000
1535,2019Q1,cr,,fr1,3132000,3132000,2719188000,2719188000
1536,2019Q1,cr,,fr1,34153000,34153000,1479919000,1479919000
1537,2019Q1,cr,,fr1,10137000,10137000,2008304000,2008304000
