stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2017Q3,cr,,fr1,7878000,24465000,23058257000,68952108000
1102,2017Q3,cr,,fr1,,,16538251000,45349036000
1103,2017Q3,cr,,fr1,,,506346000,1565230000
1104,2017Q3,cr,,fr1,24505000,65024000,1128092000,3287855000
1108,2017Q3,cr,,fr1,,,830409000,2592867000
1109,2017Q3,cr,,fr1,,,1425596000,3743408000
1110,2017Q3,cr,,fr1,,,457098000,1141614000
1201,2017Q3,cr,,fr1,64603000,185141000,5258841000,13169205000
1203,2017Q3,cr,,fr1,1933000,5879000,1557484000,4633517000
1210,2017Q3,cr,,fr1,34352000,100727000,19225965000,55967032000
1213,2017Q3,cr,,fr1,,,240932000,535966000
1215,2017Q3,cr,,fr1,,,5180997000,14759528000
1216,2017Q3,cr,,fr1,251353000,711946000,108818851000,305037138000
1217,2017Q3,cr,,fr1,10769000,32843000,1507813000,3371910000
1218,2017Q3,cr,,fr1,,,2224726000,5852520000
1219,2017Q3,cr,,fr1,10184000,26164000,2672024000,8016358000
1220,2017Q3,cr,,fr1,,,634259000,1699435000
1225,2017Q3,cr,,fr1,7362000,21025000,2698553000,7970121000
1227,2017Q3,cr,,fr1,25150000,63876000,7374717000,19370722000
1229,2017Q3,cr,,fr1,10321000,27022000,1225852000,3582738000
1231,2017Q3,cr,,fr1,23127000,64743000,1920596000,5312642000
1232,2017Q3,cr,,fr1,2250000,6080000,4251028000,12700093000
1233,2017Q3,cr,,fr1,1189000,3287000,536384000,1594662000
1234,2017Q3,cr,,fr1,11789000,39038000,2666580000,7046095000
1235,2017Q3,cr,,fr1,545000,1000000,39209000,63717000
1236,2017Q3,cr,,fr1,,,500555000,1290395000
1256,2017Q3,cr,,fr1,11343000,33370000,983084000,2405250000
1258,2017Q3,cr,,fr1,,,666120000,1895168000
1259,2017Q3,cr,,fr1,,,1301026000,3697658000
1262,2017Q3,cr,,fr1,14206000,43808000,1115793000,4867226000
1264,2017Q3,cr,,fr1,10395000,28786000,942806000,2689043000
1268,2017Q3,cr,,fr1,3860000,11137000,769004000,2474702000
1301,2017Q3,cr,,fr1,249477000,649012000,53480325000,153641840000
