stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2024Q2,cr,,fr1,443767000,744204000,38968848000,64513447000
1102,2024Q2,cr,,fr1,,,18984772000,35484522000
1103,2024Q2,cr,,fr1,,,738302000,1437444000
1104,2024Q2,cr,,fr1,18481000,36501000,2092080000,4000652000
1108,2024Q2,cr,,fr1,,,1217113000,2410081000
1109,2024Q2,cr,,fr1,,,1376035000,2473105000
1110,2024Q2,cr,,fr1,,,604620000,1181516000
1111,2024Q2,cr,,fr1,,,,215636000
1201,2024Q2,cr,,fr1,63625000,121343000,5905868000,11240318000
1203,2024Q2,cr,,fr1,2562000,4613000,1523093000,3080915000
1210,2024Q2,cr,,fr1,42511000,82951000,24994943000,50244551000
1213,2024Q2,cr,,fr1,,,41904000,75252000
1215,2024Q2,cr,,fr1,,,6704985000,13617092000
1216,2024Q2,cr,,fr1,250998000,486815000,162120139000,320876218000
1217,2024Q2,cr,,fr1,12564000,26960000,1202414000,2361592000
1218,2024Q2,cr,,fr1,,,2556095000,5311810000
1219,2024Q2,cr,,fr1,12424000,23898000,3469973000,7034368000
1220,2024Q2,cr,,fr1,,,812847000,1575152000
1225,2024Q2,cr,,fr1,10918000,21032000,3040753000,6384651000
1227,2024Q2,cr,,fr1,49672000,96691000,6357516000,13153365000
1229,2024Q2,cr,,fr1,18296000,37532000,3939143000,6989643000
1231,2024Q2,cr,,fr1,31753000,62665000,2650340000,5555800000
1232,2024Q2,cr,,fr1,2883000,5191000,5338089000,10964435000
1233,2024Q2,cr,,fr1,1540000,3182000,524403000,1096641000
1234,2024Q2,cr,,fr1,12394000,27515000,2279220000,4918619000
1235,2024Q2,cr,,fr1,0,0,23550000,40774000
1236,2024Q2,cr,,fr1,6376000,15548000,343063000,916665000
1237,2024Q2,ir,,fr1,,105889000,,15157665000
1240,2024Q2,cr,,fr1,1368000,2364000,717204000,1432034000
1242,2024Q2,cr,,fr1,,4746000,,1884353000
1246,2024Q2,ir,,fr1,,,,5041156000
1256,2024Q2,cr,,fr1,25788000,39834000,1196181000,2066137000
1259,2024Q2,cr,,fr1,,,1522332000,3009628000
1260,2024Q2,cr,,fr1,,5949000,,2671628000
1264,2024Q2,cr,,fr1,17824000,34643000,1582875000,3140695000
1267,2024Q2,cr,,fr1,,1103000,,12759000
1268,2024Q2,cr,,fr1,6724000,12998000,1315898000,2995315000
1269,2024Q2,cr,,fr1,,17243000,,2232464000
1271,2024Q2,cr,,fr1,,28570000,,483059000
1293,2024Q2,cr,,fr1,,17271000,,279371000
1294,2024Q2,cr,,fr1,2400000,4448000,217062000,396944000
1295,2024Q2,cr,,fr1,,48102000,,469660000
1301,2024Q2,cr,,fr1,855680000,1681800000,51108854000,99217347000
1303,2024Q2,cr,,fr1,,,66406336000,125036244000
1304,2024Q2,cr,,fr1,113330000,225657000,13460094000,25484522000
1305,2024Q2,cr,,fr1,17048000,34899000,3075862000,5980637000
1307,2024Q2,cr,,fr1,98674000,194194000,2497678000,5101788000
1308,2024Q2,cr,,fr1,1449000,2914000,1494815000,3056168000
1309,2024Q2,cr,,fr1,3655000,8460000,4943005000,8733754000
1310,2024Q2,cr,,fr1,101000,178000,3432906000,5659110000
1312,2024Q2,cr,,fr1,9874000,17796000,5053146000,8308369000
1313,2024Q2,cr,,fr1,,,20381510000,38207000000
