stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2017Q2,cr,,fr1,8202000,16587000,24714080000,45893851000
1102,2017Q2,cr,,fr1,,,16298086000,28810785000
1103,2017Q2,cr,,fr1,,,460407000,1058884000
1104,2017Q2,cr,,fr1,21531000,40519000,1059108000,2159763000
1108,2017Q2,cr,,fr1,,,867555000,1762458000
1109,2017Q2,cr,,fr1,,,1347811000,2317812000
1110,2017Q2,cr,,fr1,,,331849000,684516000
1111,2017Q2,ir,,fr1,,,,214222000
1115,2017Q2,ir,,fr1,,,,379109000
1201,2017Q2,cr,,fr1,60959000,120538000,4312569000,7910364000
1203,2017Q2,cr,,fr1,2145000,3946000,1531926000,3076033000
1210,2017Q2,cr,,fr1,36290000,66375000,17959990000,36741067000
1213,2017Q2,cr,,fr1,,,131850000,295034000
1215,2017Q2,cr,,fr1,,,4796196000,9578531000
1216,2017Q2,cr,,fr1,241460000,460593000,100103678000,196218287000
1217,2017Q2,cr,,fr1,11382000,22074000,930368000,1864097000
1218,2017Q2,cr,,fr1,,,1837629000,3627794000
1219,2017Q2,cr,,fr1,8183000,15980000,2508528000,5344334000
1220,2017Q2,cr,,fr1,,,568834000,1065176000
1225,2017Q2,cr,,fr1,7010000,13663000,2640366000,5271568000
1227,2017Q2,cr,,fr1,23281000,38726000,5504085000,11996005000
1229,2017Q2,cr,,fr1,8525000,16701000,1204852000,2356886000
1231,2017Q2,cr,,fr1,26292000,41616000,1629150000,3392046000
1232,2017Q2,cr,,fr1,1893000,3830000,4060364000,8449065000
1233,2017Q2,cr,,fr1,999000,2098000,511691000,1058278000
1234,2017Q2,cr,,fr1,11562000,27249000,2169875000,4379515000
1235,2017Q2,cr,,fr1,271000,455000,14256000,24866000
1236,2017Q2,cr,,fr1,,,342074000,789840000
1237,2017Q2,ir,,fr1,,108105000,,15645315000
1240,2017Q2,ir,,fr1,,4139000,,706123000
1242,2017Q2,cr,,fr1,,1191000,,1730064000
1246,2017Q2,ir,,fr1,,,,3137407000
1256,2017Q2,cr,,fr1,12177000,22027000,800749000,1422166000
1258,2017Q2,cr,,fr1,,,623651000,1229048000
1259,2017Q2,cr,,fr1,,,1239633000,2396632000
1260,2017Q2,cr,,fr1,,3033000,,1382883000
1262,2017Q2,cr,,fr1,15169000,29602000,1598523000,3751433000
1264,2017Q2,cr,,fr1,9222000,18391000,872655000,1746237000
1267,2017Q2,cr,,fr1,,13494000,,17053000
1268,2017Q2,cr,,fr1,4045000,7277000,795967000,1705698000
1269,2017Q2,cr,,fr1,,12365000,,1108921000
1271,2017Q2,ir,,fr1,,15021000,,35453000
