stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2013Q2,cr,,fr0,11078000,22346000,28670184000,52784231000
1102,2013Q2,cr,,fr0,,,18181256000,32112806000
1103,2013Q2,cr,,fr0,,,1051146000,1792335000
1104,2013Q2,cr,,fr0,6854000,18184000,1217277000,2465349000
1108,2013Q2,cr,,fr0,,,1121734000,2325405000
1109,2013Q2,cr,,fr0,,,1010171000,1926413000
1110,2013Q2,cr,,fr0,,,487650000,947877000
1201,2013Q2,cr,,fr0,63817000,119120000,7577631000,14278478000
1203,2013Q2,cr,,fr0,1618000,3116000,1426197000,3069522000
1210,2013Q2,cr,,fr0,27422000,46219000,21257781000,42614910000
1213,2013Q2,cr,,fr0,,,159328000,334011000
1215,2013Q2,cr,,fr0,,,4203846000,8584079000
1216,2013Q2,cr,,fr0,225017000,445627000,106544867000,211179657000
1217,2013Q2,cr,,fr0,11263000,21505000,1130640000,2017125000
1218,2013Q2,cr,,fr0,,,2391644000,4758276000
1219,2013Q2,cr,,fr0,4607000,10929000,2663652000,5005816000
1220,2013Q2,cr,,fr0,,,842278000,1652613000
1225,2013Q2,cr,,fr0,3020000,5923000,3758036000,7146566000
1227,2013Q2,cr,,fr0,20347000,38565000,4441329000,9517659000
1229,2013Q2,cr,,fr0,5581000,10954000,1328638000,2582639000
1231,2013Q2,cr,,fr0,16529000,31761000,1172043000,2654544000
1232,2013Q2,cr,,fr0,869000,1745000,4981879000,9864364000
1233,2013Q2,cr,,fr0,399000,751000,466644000,999399000
1234,2013Q2,cr,,fr0,8383000,20801000,1618714000,3193569000
1235,2013Q2,cr,,fr0,146000,303000,71835000,129886000
1236,2013Q2,cr,,fr0,,,480358000,1206663000
1237,2013Q2,ir,,fr0,,119860000,,17091912000
1256,2013Q2,cr,,fr0,3368000,5788000,467750000,809328000
1258,2013Q2,cr,,fr0,,,301094000,625882000
1259,2013Q2,cr,,fr0,,,1103347000,2136569000
1260,2013Q2,cr,,fr0,,4763000,,1660084000
1264,2013Q2,cr,,fr0,,9340000,,978562000
1301,2013Q2,cr,,fr0,223680000,417601000,56289780000,106334321000
1303,2013Q2,cr,,fr0,,,74034602000,148299712000
1304,2013Q2,cr,,fr0,90673000,164082000,15406388000,28107791000
1305,2013Q2,cr,,fr0,9452000,20030000,3988361000,7190284000
1307,2013Q2,cr,,fr0,94761000,180771000,2534171000,5139811000
1308,2013Q2,cr,,fr0,1904000,3727000,1349596000,2576827000
1309,2013Q2,cr,,fr0,5374000,11485000,5753362000,10143124000
1310,2013Q2,cr,,fr0,1164000,9974000,5526378000,10485086000
1312,2013Q2,cr,,fr0,18027000,31567000,7093569000,13074964000
1313,2013Q2,cr,,fr0,,,13826709000,25224455000
1314,2013Q2,cr,,fr0,60762000,131423000,7924316000,16998867000
1315,2013Q2,cr,,fr0,,,719295000,1419463000
1316,2013Q2,cr,,fr0,4414000,9218000,341558000,684371000
1319,2013Q2,cr,,fr0,115676000,209494000,4897631000,9514725000
1321,2013Q2,cr,,fr0,2206000,4653000,1621867000,2850469000
1323,2013Q2,cr,,fr0,15348000,27688000,809546000,1587193000
1324,2013Q2,cr,,fr0,6023000,12826000,360272000,746786000
1325,2013Q2,cr,,fr0,2743000,5478000,249374000,517541000
1326,2013Q2,cr,,fr0,,,112980396000,218103447000
1328,2013Q2,ir,,fr0,,626050000,,596655128000
1333,2013Q2,cr,,fr0,5336000,11181000,317202000,596298000
1336,2013Q2,cr,,fr0,1000,3000,469130000,960150000
1337,2013Q2,cr,,fr0,12462000,20750000,1698782000,2657665000
1338,2013Q2,cr,,fr0,67296000,119047000,1656499000,3087070000
1339,2013Q2,ir,,fr0,7191000,16082000,306572000,621327000
1340,2013Q2,cr,,fr0,,6604000,,1152083000
1402,2013Q2,cr,,fr0,148124000,322968000,61080543000,118701036000
1410,2013Q2,cr,,fr0,2382000,4673000,159889000,298673000
1413,2013Q2,cr,,fr0,,,1233840000,2362504000
1414,2013Q2,ir,,fr0,,,347399000,655933000
1416,2013Q2,cr,,fr0,,,107338000,145055000
1417,2013Q2,cr,,fr0,,,832807000,1663718000
1418,2013Q2,cr,,fr0,2725000,5146000,395169000,869051000
1419,2013Q2,cr,,fr0,,,246494000,469654000
1423,2013Q2,ir,,fr0,,,213464000,446118000
1432,2013Q2,cr,,fr0,,,367865000,485765000
1434,2013Q2,cr,,fr0,10898000,24531000,12674976000,24378188000
1435,2013Q2,cr,,fr0,,,5718000,11585000
1436,2013Q2,cr,,fr0,,,614000,1218000
1437,2013Q2,cr,,fr0,221000,459000,358837000,685158000
1438,2013Q2,ir,,fr0,,,29244000,38096000
1439,2013Q2,ir,,fr0,,,91540000,220417000
1440,2013Q2,cr,,fr0,10105000,23165000,5527926000,10635334000
1441,2013Q2,cr,,fr0,,,323375000,649205000
1442,2013Q2,cr,,fr0,,,1973173000,2947296000
1443,2013Q2,cr,,fr0,,,557084000,948299000
1444,2013Q2,cr,,fr0,22820000,36168000,3254784000,6071537000
1445,2013Q2,cr,,fr0,1363000,2814000,590101000,1046837000
1446,2013Q2,cr,,fr0,,,205930000,410138000
1447,2013Q2,cr,,fr0,21368000,42141000,6471429000,13271042000
1449,2013Q2,cr,,fr0,12467000,28644000,1027377000,1816034000
1451,2013Q2,cr,,fr0,12331000,25367000,3556232000,6720900000
1452,2013Q2,ir,,fr0,1113000,2276000,544605000,1088045000
1453,2013Q2,cr,,fr0,,,76356000,120999000
1454,2013Q2,cr,,fr0,1119000,2300000,574398000,1066298000
1455,2013Q2,ir,,fr0,12718000,25586000,4459700000,8460650000
1456,2013Q2,cr,,fr0,2500000,5530000,177067000,380259000
1457,2013Q2,cr,,fr0,,,1251145000,2218241000
1459,2013Q2,cr,,fr0,,,914156000,1811626000
1460,2013Q2,cr,,fr0,46143000,92973000,1809144000,3547360000
1463,2013Q2,cr,,fr0,2994000,6502000,235105000,434578000
1464,2013Q2,cr,,fr0,30953000,59572000,1101449000,2080358000
1465,2013Q2,cr,,fr0,2139000,4040000,693088000,1226346000
1466,2013Q2,cr,,fr0,18066000,34477000,1286348000,2575583000
1467,2013Q2,cr,,fr0,,,1637830000,3316070000
1468,2013Q2,cr,,fr0,1847000,5290000,252635000,455910000
1469,2013Q2,cr,,fr0,,,155974000,250630000
1470,2013Q2,ir,,fr0,,,152384000,316206000
1471,2013Q2,cr,,fr0,3894000,8618000,1813991000,3297636000
1472,2013Q2,cr,,fr0,,,213059000,418675000
1473,2013Q2,cr,,fr0,18883000,38410000,2208645000,4993352000
1474,2013Q2,cr,,fr0,3295000,6267000,902632000,1846465000
1475,2013Q2,cr,,fr0,1314000,2846000,63069000,116067000
1476,2013Q2,cr,,fr0,,,4131190000,7804462000
1477,2013Q2,cr,,fr0,,,4122757000,8420377000
1503,2013Q2,cr,,fr0,116854000,203882000,4575877000,8845555000
1504,2013Q2,cr,,fr0,398255000,746320000,15023036000,28288402000
1506,2013Q2,cr,,fr0,5011000,9967000,364359000,711699000
1507,2013Q2,cr,,fr0,140005000,225985000,4796925000,8932329000
1512,2013Q2,cr,,fr0,3648000,4821000,806933000,1602792000
1513,2013Q2,cr,,fr0,57050000,108204000,2438132000,4644517000
1514,2013Q2,cr,,fr0,23980000,42119000,913797000,1894517000
1515,2013Q2,cr,,fr0,31909000,64162000,736012000,1405746000
1516,2013Q2,ir,,fr0,0,0,34592000,66251000
1517,2013Q2,cr,,fr0,13725000,29918000,988605000,1907877000
1519,2013Q2,cr,,fr0,22628000,48566000,1278953000,2188095000
1521,2013Q2,cr,,fr0,29323000,57481000,902413000,1862210000
