stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2016Q4,cr,,fr1,,20618000,,89564306000
1102,2016Q4,cr,,fr1,,,,60946190000
1103,2016Q4,cr,,fr1,,,,3140190000
1104,2016Q4,cr,,fr1,,70875000,,4622199000
1107,2016Q4,ir,,fr1,,,,2675000
1108,2016Q4,cr,,fr1,,,,4251061000
1109,2016Q4,cr,,fr1,,,,4346147000
1110,2016Q4,cr,,fr1,,,,1478515000
1111,2016Q4,ir,,fr1,,,,389658000
1115,2016Q4,ir,,fr1,,,,774140000
1201,2016Q4,cr,,fr1,,242836000,,17074511000
1203,2016Q4,cr,,fr1,,7538000,,6346767000
1210,2016Q4,cr,,fr1,,112129000,,75795660000
1213,2016Q4,cr,,fr1,,,,671770000
1215,2016Q4,cr,,fr1,,,,18172909000
1216,2016Q4,cr,,fr1,,989863000,,413364315000
1217,2016Q4,cr,,fr1,,46569000,,4114545000
1218,2016Q4,cr,,fr1,,,,8110827000
1219,2016Q4,cr,,fr1,,34545000,,10965542000
1220,2016Q4,cr,,fr1,,,,2863712000
1225,2016Q4,cr,,fr1,,26049000,,10919454000
1227,2016Q4,cr,,fr1,,137724000,,27073564000
1229,2016Q4,cr,,fr1,,36021000,,5223429000
1231,2016Q4,cr,,fr1,,60298000,,6717558000
1232,2016Q4,cr,,fr1,,6586000,,17384090000
1233,2016Q4,cr,,fr1,,4218000,,2134778000
1234,2016Q4,cr,,fr1,,52703000,,8762410000
1235,2016Q4,cr,,fr1,,454000,,117867000
1236,2016Q4,cr,,fr1,,,,2129720000
1237,2016Q4,ir,,fr1,,232145000,,32974720000
1240,2016Q4,ir,,fr1,,4428000,,1266452000
1242,2016Q4,cr,,fr1,,2938000,,3438869000
1246,2016Q4,ir,,fr1,,,,6626995000
1256,2016Q4,cr,,fr1,,29581000,,2679294000
1258,2016Q4,cr,,fr1,,,,2435794000
1259,2016Q4,cr,,fr1,,,,4663585000
1260,2016Q4,cr,,fr1,,5572000,,2752756000
1262,2016Q4,cr,,fr1,,47022000,,6923191000
1264,2016Q4,cr,,fr1,,39539000,,3793561000
1267,2016Q4,cr,,fr1,,18860000,,36680000
1268,2016Q4,cr,,fr1,,15435000,,3166484000
1269,2016Q4,cr,,fr1,,25724000,,1889409000
1271,2016Q4,ir,,fr1,,26800000,,74193000
1301,2016Q4,cr,,fr1,,788409000,,180173192000
1303,2016Q4,cr,,fr1,,,,275294431000
1304,2016Q4,cr,,fr1,,471152000,,53101997000
1305,2016Q4,cr,,fr1,,49431000,,14157389000
1307,2016Q4,cr,,fr1,,407104000,,11045717000
1308,2016Q4,cr,,fr1,,6583000,,5893335000
1309,2016Q4,cr,,fr1,,18477000,,16419055000
1310,2016Q4,cr,,fr1,,22858000,,14073472000
1312,2016Q4,cr,,fr1,,41439000,,19918739000
1313,2016Q4,cr,,fr1,,,,42392012000
1314,2016Q4,cr,,fr1,,198273000,,25376683000
1315,2016Q4,cr,,fr1,,,,2887924000
1316,2016Q4,cr,,fr1,,12662000,,682055000
1319,2016Q4,cr,,fr1,,601440000,,24181282000
1321,2016Q4,cr,,fr1,,8867000,,4362800000
1323,2016Q4,cr,,fr1,,40851000,,3132610000
1324,2016Q4,cr,,fr1,,24436000,,1236115000
1325,2016Q4,cr,,fr1,,8946000,,990428000
1326,2016Q4,cr,,fr1,,,,319204627000
1328,2016Q4,ir,,fr1,,1775996000,,764629993000
1333,2016Q4,cr,,fr1,,11382000,,565286000
1336,2016Q4,cr,,fr1,,,,1791432000
1337,2016Q4,cr,,fr1,,75737000,,5779198000
1338,2016Q4,cr,,fr1,,203425000,,7608372000
1339,2016Q4,cr,,fr1,,25448000,,2475422000
1340,2016Q4,cr,,fr1,,28305000,,3302412000
1341,2016Q4,cr,,fr1,,10214000,,2958542000
1402,2016Q4,cr,,fr1,,868947000,,215855921000
1408,2016Q4,cr,,fr1,,,,8894218000
1410,2016Q4,cr,,fr1,,8331000,,599829000
1413,2016Q4,cr,,fr1,,,,2192734000
1414,2016Q4,ir,,fr1,,,,1003674000
1416,2016Q4,cr,,fr1,,,,3667382000
1417,2016Q4,cr,,fr1,,,,2970369000
1418,2016Q4,cr,,fr1,,9705000,,1711914000
1419,2016Q4,cr,,fr1,,,,1339575000
1423,2016Q4,ir,,fr1,,,,652812000
1432,2016Q4,cr,,fr1,,,,997541000
1434,2016Q4,cr,,fr1,,53925000,,39848986000
1435,2016Q4,cr,,fr1,,0,,29404000
1436,2016Q4,cr,,fr1,,,,1306962000
1437,2016Q4,cr,,fr1,,0,,578394000
1438,2016Q4,ir,,fr1,,,,62000
1439,2016Q4,ir,,fr1,,,,359364000
1440,2016Q4,cr,,fr1,,29863000,,19457874000
1441,2016Q4,cr,,fr1,,,,1591339000
1442,2016Q4,cr,,fr1,,,,5311889000
1443,2016Q4,cr,,fr1,,,,1278011000
1444,2016Q4,cr,,fr1,,46227000,,9612742000
1445,2016Q4,cr,,fr1,,12622000,,1677198000
1446,2016Q4,cr,,fr1,,,,922575000
1447,2016Q4,cr,,fr1,,110693000,,14282759000
1449,2016Q4,cr,,fr1,,58227000,,3007385000
1451,2016Q4,cr,,fr1,,39288000,,13009849000
1452,2016Q4,cr,,fr1,,7219000,,1973843000
1453,2016Q4,cr,,fr1,,,,53147000
1454,2016Q4,cr,,fr1,,6280000,,1853917000
1455,2016Q4,cr,,fr1,,76486000,,13045384000
1456,2016Q4,ir,,fr1,,,,976107000
1457,2016Q4,cr,,fr1,,,,4582499000
1459,2016Q4,cr,,fr1,,,,2946770000
1460,2016Q4,cr,,fr1,,328159000,,8810486000
1463,2016Q4,cr,,fr1,,15142000,,2117108000
1464,2016Q4,cr,,fr1,,165838000,,7550482000
1465,2016Q4,cr,,fr1,,6208000,,1955078000
1466,2016Q4,cr,,fr1,,43373000,,3676208000
1467,2016Q4,cr,,fr1,,,,7109396000
1468,2016Q4,cr,,fr1,,5727000,,576532000
1469,2016Q4,cr,,fr1,,,,359068000
1470,2016Q4,ir,,fr1,,,,685778000
1471,2016Q4,cr,,fr1,,22652000,,1187138000
1472,2016Q4,cr,,fr1,,5706000,,798416000
1473,2016Q4,cr,,fr1,,102096000,,9332517000
1474,2016Q4,cr,,fr1,,21546000,,3243968000
1475,2016Q4,cr,,fr1,,4989000,,184449000
1476,2016Q4,cr,,fr1,,151902000,,24525694000
1477,2016Q4,cr,,fr1,,,,22127939000
1480,2016Q4,ir,,fr1,,,,5575592000
1489,2016Q4,ir,,fr1,,,,1274584000
1503,2016Q4,cr,,fr1,,504845000,,21411090000
1504,2016Q4,cr,,fr1,,1393604000,,49923836000
1506,2016Q4,cr,,fr1,,29640000,,1572057000
1507,2016Q4,cr,,fr1,,597909000,,19581652000
1512,2016Q4,cr,,fr1,,2375000,,4190527000
1513,2016Q4,cr,,fr1,,305781000,,12716788000
1514,2016Q4,cr,,fr1,,88889000,,3905667000
1515,2016Q4,cr,,fr1,,137451000,,3667131000
1516,2016Q4,ir,,fr1,,0,,683951000
1517,2016Q4,cr,,fr1,,72688000,,2851336000
1519,2016Q4,cr,,fr1,,102756000,,5726260000
1521,2016Q4,cr,,fr1,,203598000,,5900257000
1522,2016Q4,cr,,fr1,,433707000,,15959200000
1524,2016Q4,cr,,fr1,,3591000,,2605278000
1525,2016Q4,cr,,fr1,,13480000,,1194399000
1526,2016Q4,cr,,fr1,,16465000,,954821000
1527,2016Q4,ir,,fr1,,96450000,,4056397000
1528,2016Q4,cr,,fr1,,75374000,,3697479000
1529,2016Q4,cr,,fr1,,161000,,249997000
1530,2016Q4,cr,,fr1,,78995000,,3636760000
1531,2016Q4,cr,,fr1,,58220000,,2377514000
1532,2016Q4,cr,,fr1,,19524000,,15424342000
1533,2016Q4,cr,,fr1,,86536000,,2325444000
1535,2016Q4,cr,,fr1,,28058000,,8474982000
1536,2016Q4,cr,,fr1,,146784000,,5781203000
1537,2016Q4,cr,,fr1,,47840000,,7023882000
1538,2016Q4,cr,,fr1,,39319000,,680926000
1539,2016Q4,cr,,fr1,,22082000,,2971207000
1540,2016Q4,cr,,fr1,,12542000,,524670000
1541,2016Q4,cr,,fr1,,46971000,,3528444000
1548,2016Q4,cr,,fr1,,119091000,,5765825000
1550,2016Q4,cr,,fr1,,72542000,,11144023000
1557,2016Q4,cr,,fr1,,39680000,,5020446000
1558,2016Q4,cr,,fr1,,122187000,,6039336000
1560,2016Q4,ir,,fr1,,61760000,,4128658000
1563,2016Q4,cr,,fr1,,186227000,,7703668000
1565,2016Q4,cr,,fr1,,46126000,,6458469000
1566,2016Q4,cr,,fr1,,60633000,,5259753000
1568,2016Q4,cr,,fr1,,40490000,,2790767000
1569,2016Q4,cr,,fr1,,8199000,,2846033000
1570,2016Q4,cr,,fr1,,24739000,,729387000
1580,2016Q4,cr,,fr1,,153861000,,4297545000
1582,2016Q4,cr,,fr1,,124822000,,9138485000
1583,2016Q4,cr,,fr1,,157065000,,6484780000
1584,2016Q4,ir,,fr1,,18854000,,738084000
1585,2016Q4,cr,,fr1,,8465000,,177323000
1586,2016Q4,cr,,fr1,,55559000,,1933182000
1587,2016Q4,cr,,fr1,,23780000,,1475362000
1589,2016Q4,cr,,fr1,,187517000,,7373888000
1590,2016Q4,cr,,fr1,,333726000,,10621618000
1591,2016Q4,cr,,fr1,,,,537642000
1592,2016Q4,cr,,fr1,,90931000,,5526892000
1593,2016Q4,cr,,fr1,,24398000,,806307000
1594,2016Q4,cr,,fr1,,0,,507124000
1595,2016Q4,cr,,fr1,,63495000,,760904000
1597,2016Q4,cr,,fr1,,43775000,,982536000
1598,2016Q4,cr,,fr1,,113146000,,4724842000
1599,2016Q4,cr,,fr1,,106618000,,2509892000
1602,2016Q4,cr,,fr1,,55239000,,22195977000
1603,2016Q4,cr,,fr1,,,,2826458000
1604,2016Q4,cr,,fr1,,,,10081936000
1605,2016Q4,cr,,fr1,,32281000,,143355241000
1606,2016Q4,cr,,fr1,,,,
1608,2016Q4,cr,,fr1,,,,7083664000
1609,2016Q4,cr,,fr1,,34285000,,14268029000
1611,2016Q4,cr,,fr1,,116255000,,2676319000
1612,2016Q4,cr,,fr1,,,,3208577000
1613,2016Q4,cr,,fr1,,10641000,,25816982000
1614,2016Q4,cr,,fr1,,57867000,,5479437000
