stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2014Q1,cr,,fr1,10271000,10271000,26716227000,26716227000
1102,2014Q1,cr,,fr2,,,16256080000,16256080000
1103,2014Q1,cr,,fr1,,,1019429000,1019429000
1104,2014Q1,cr,,fr1,6895000,6895000,1379161000,1379161000
1108,2014Q1,cr,,fr1,,,1219347000,1219347000
1109,2014Q1,cr,,fr1,,,1192024000,1192024000
1110,2014Q1,cr,,fr1,,,495721000,495721000
1201,2014Q1,cr,,fr1,68050000,68050000,6611781000,6611781000
1203,2014Q1,cr,,fr1,1639000,1639000,1498954000,1498954000
1210,2014Q1,cr,,fr1,24042000,24042000,21742705000,21742705000
1213,2014Q1,cr,,fr1,,,166032000,166032000
1215,2014Q1,cr,,fr1,,,4158339000,4158339000
1216,2014Q1,cr,,fr1,240423000,240423000,108631630000,108631630000
1217,2014Q1,cr,,fr1,11572000,11572000,853255000,853255000
1218,2014Q1,cr,,fr1,,,2100231000,2100231000
1219,2014Q1,cr,,fr1,6396000,6396000,2459447000,2459447000
1220,2014Q1,cr,,fr1,,,752609000,752609000
1225,2014Q1,cr,,fr1,4999000,4999000,2937279000,2937279000
1227,2014Q1,cr,,fr1,23468000,23468000,5307080000,5307080000
1229,2014Q1,cr,,fr1,6843000,6843000,1245028000,1245028000
1231,2014Q1,cr,,fr1,23073000,23073000,1290135000,1290135000
1232,2014Q1,cr,,fr1,946000,946000,5526932000,5526932000
1233,2014Q1,cr,,fr1,438000,438000,556674000,556674000
1234,2014Q1,cr,,fr1,9362000,9362000,1269748000,1269748000
1235,2014Q1,cr,,fr1,152000,152000,37669000,37669000
1236,2014Q1,cr,,fr1,,,661979000,661979000
1256,2014Q1,cr,,fr1,3761000,3761000,431753000,431753000
1258,2014Q1,cr,,fr1,,,329544000,329544000
1259,2014Q1,cr,,fr1,,,1012109000,1012109000
1262,2014Q1,cr,,fr1,7387000,7387000,1528951000,1528951000
1301,2014Q1,cr,,fr1,220729000,220729000,51989871000,51989871000
1303,2014Q1,cr,,fr1,,,77473959000,77473959000
1304,2014Q1,cr,,fr1,85940000,85940000,13711750000,13711750000
1305,2014Q1,cr,,fr1,11469000,11469000,3528563000,3528563000
