stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2021Q1,cr,,fr1,,,22037652000,22037652000
1102,2021Q1,cr,,fr1,,,17877389000,17877389000
1103,2021Q1,cr,,fr1,,,544526000,544526000
1104,2021Q1,cr,,fr1,18555000,18555000,1440498000,1440498000
1108,2021Q1,cr,,fr1,,,1045953000,1045953000
1109,2021Q1,cr,,fr1,,,1812350000,1812350000
1110,2021Q1,cr,,fr1,,,387342000,387342000
1201,2021Q1,cr,,fr1,57867000,57867000,4372012000,4372012000
1203,2021Q1,cr,,fr1,2110000,2110000,1490550000,1490550000
1210,2021Q1,cr,,fr1,34352000,34352000,22637984000,22637984000
1213,2021Q1,cr,,fr1,,,102264000,102264000
1215,2021Q1,cr,,fr1,,,5718985000,5718985000
1216,2021Q1,cr,,fr1,246202000,246202000,115462004000,115462004000
1217,2021Q1,cr,,fr1,11012000,11012000,1095839000,1095839000
1218,2021Q1,cr,,fr1,,,2259043000,2259043000
1219,2021Q1,cr,,fr1,9059000,9059000,3720354000,3720354000
1220,2021Q1,cr,,fr1,,,708205000,708205000
1225,2021Q1,cr,,fr1,9215000,9215000,3095540000,3095540000
1227,2021Q1,cr,,fr1,38680000,38680000,8269002000,8269002000
1229,2021Q1,cr,,fr1,11444000,11444000,2225292000,2225292000
1231,2021Q1,cr,,fr1,21382000,21382000,2373553000,2373553000
1232,2021Q1,cr,,fr1,3011000,3011000,4842731000,4842731000
1233,2021Q1,cr,,fr1,1481000,1481000,478616000,478616000
1234,2021Q1,cr,,fr1,14423000,14423000,2214899000,2214899000
1235,2021Q1,cr,,fr1,1000,1000,3821000,3821000
1236,2021Q1,cr,,fr1,3166000,3166000,540610000,540610000
1240,2021Q1,cr,,fr1,1628000,1628000,645567000,645567000
1256,2021Q1,cr,,fr1,48682000,48682000,993986000,993986000
1258,2021Q1,cr,,fr1,,,577339000,577339000
1259,2021Q1,cr,,fr1,,,1285183000,1285183000
1264,2021Q1,cr,,fr1,11525000,11525000,1189952000,1189952000
1268,2021Q1,cr,,fr1,4743000,4743000,1026979000,1026979000
1301,2021Q1,cr,,fr1,348418000,348418000,60601937000,60601937000
1303,2021Q1,cr,,fr1,,,89710690000,89710690000
1304,2021Q1,cr,,fr1,104758000,104758000,16194178000,16194178000
1305,2021Q1,cr,,fr1,17836000,17836000,4978665000,4978665000
1307,2021Q1,cr,,fr1,83754000,83754000,2589090000,2589090000
1308,2021Q1,cr,,fr1,1874000,1874000,1852605000,1852605000
1309,2021Q1,cr,,fr1,5334000,5334000,4536148000,4536148000
