stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2021Q3,cr,,fr1,58118000,58118000,26881432000,76904796000
1102,2021Q3,cr,,fr1,,,21849055000,61810729000
1103,2021Q3,cr,,fr1,,,560318000,1655232000
1104,2021Q3,cr,,fr1,15863000,55816000,1453213000,4358224000
1108,2021Q3,cr,,fr1,,,830801000,2905016000
1109,2021Q3,cr,,fr1,,,1460377000,5158109000
1110,2021Q3,cr,,fr1,,,408540000,1343659000
1201,2021Q3,cr,,fr1,55522000,169192000,5541869000,14855873000
1203,2021Q3,cr,,fr1,3049000,7844000,1497216000,4459757000
1210,2021Q3,cr,,fr1,36940000,100051000,26025464000,75779978000
1213,2021Q3,cr,,fr1,,,128815000,333830000
1215,2021Q3,cr,,fr1,,,6233470000,18061685000
1216,2021Q3,cr,,fr1,224793000,679025000,124920576000,357718436000
1217,2021Q3,cr,,fr1,13782000,37596000,1510363000,3784597000
1218,2021Q3,cr,,fr1,,,2745795000,7422702000
1219,2021Q3,cr,,fr1,8960000,26439000,3589843000,10752418000
1220,2021Q3,cr,,fr1,,,794786000,2292935000
1225,2021Q3,cr,,fr1,9121000,27438000,3183093000,9447797000
1227,2021Q3,cr,,fr1,45712000,129605000,8668586000,24345093000
1229,2021Q3,cr,,fr1,12466000,35144000,2590337000,8048580000
1231,2021Q3,cr,,fr1,21898000,65436000,2423412000,6954172000
1232,2021Q3,cr,,fr1,1639000,6985000,4841813000,14602285000
1233,2021Q3,cr,,fr1,1409000,4337000,427473000,1282605000
1234,2021Q3,cr,,fr1,12748000,39327000,2410373000,6792222000
1235,2021Q3,cr,,fr1,1000,2000,29255000,36884000
1236,2021Q3,cr,,fr1,3454000,10649000,403610000,1226345000
1240,2021Q3,cr,,fr1,1099000,4287000,766969000,2147657000
1256,2021Q3,cr,,fr1,8573000,68562000,1572611000,3883939000
1258,2021Q3,cr,,fr1,,,548200000,1688991000
1259,2021Q3,cr,,fr1,,,1224592000,3698454000
1264,2021Q3,cr,,fr1,11940000,35664000,1231451000,3513492000
1268,2021Q3,cr,,fr1,4596000,13826000,413508000,1953087000
1301,2021Q3,cr,,fr1,473413000,1178827000,66936398000,199191244000
1303,2021Q3,cr,,fr1,,,109928221000,303626893000
1304,2021Q3,cr,,fr1,102165000,318604000,18463761000,52404697000
1305,2021Q3,cr,,fr1,20724000,58307000,5545124000,15099697000
1307,2021Q3,cr,,fr1,71875000,226534000,1685372000,6268565000
1308,2021Q3,cr,,fr1,1496000,4611000,2462953000,6651233000
1309,2021Q3,cr,,fr1,4426000,14574000,5357361000,15461449000
1310,2021Q3,cr,,fr1,482000,1723000,3288328000,8856418000
1312,2021Q3,cr,,fr1,8275000,26084000,5649938000,16817034000
1313,2021Q3,cr,,fr1,,,22278340000,60094158000
1314,2021Q3,cr,,fr1,113776000,329416000,9393260000,26071642000
1315,2021Q3,cr,,fr1,,,682016000,1763378000
1316,2021Q3,cr,,fr1,5865000,12074000,331673000,791786000
1319,2021Q3,cr,,fr1,128118000,369132000,4467546000,13444223000
1321,2021Q3,cr,,fr1,3346000,8286000,1640829000,4826637000
1323,2021Q3,cr,,fr1,13933000,41450000,992392000,2762566000
1324,2021Q3,cr,,fr1,4357000,13069000,276821000,795503000
1325,2021Q3,cr,,fr1,2512000,7803000,169120000,1041889000
1326,2021Q3,cr,,fr1,,,91125938000,271155846000
1336,2021Q3,cr,,fr1,,,557095000,1497365000
1337,2021Q3,cr,,fr1,9079000,29482000,269166000,864469000
1338,2021Q3,cr,,fr1,70865000,224611000,1730162000,5077961000
