stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2013Q3,cr,,fr0,10419000,32765000,30106839000,82891070000
1102,2013Q3,cr,,fr0,,,17609788000,49722594000
1103,2013Q3,cr,,fr0,,,945725000,2738060000
1104,2013Q3,cr,,fr0,6395000,24579000,1295292000,3760641000
1108,2013Q3,cr,,fr0,,,1195803000,3521208000
1109,2013Q3,cr,,fr0,,,985555000,2911968000
1110,2013Q3,cr,,fr0,,,500996000,1448873000
1201,2013Q3,cr,,fr0,58222000,177342000,8261655000,22540133000
1203,2013Q3,cr,,fr0,1537000,4653000,1592991000,4662513000
1210,2013Q3,cr,,fr0,11301000,57520000,22984709000,65599619000
1213,2013Q3,cr,,fr0,,,257584000,591595000
1215,2013Q3,cr,,fr0,,,4820713000,13404792000
1216,2013Q3,cr,,fr0,234680000,680307000,114348014000,325527671000
1217,2013Q3,cr,,fr0,9969000,31474000,1547667000,3564792000
1218,2013Q3,cr,,fr0,,,2462785000,7221061000
1219,2013Q3,cr,,fr0,13185000,24114000,2722035000,7727851000
1220,2013Q3,cr,,fr0,,,962964000,2615577000
1225,2013Q3,cr,,fr0,3336000,9259000,3460400000,10606966000
1227,2013Q3,cr,,fr0,22071000,60636000,5573201000,15090860000
1229,2013Q3,cr,,fr0,5987000,16941000,1343924000,3926563000
1231,2013Q3,cr,,fr0,17869000,49630000,1364611000,4019155000
1232,2013Q3,cr,,fr0,854000,2599000,4835930000,14700294000
1233,2013Q3,cr,,fr0,389000,1140000,531802000,1531201000
1234,2013Q3,cr,,fr0,8995000,29796000,2128231000,5321800000
1235,2013Q3,cr,,fr0,146000,449000,59976000,189862000
1236,2013Q3,cr,,fr0,,,653643000,1860306000
1256,2013Q3,cr,,fr0,3420000,9208000,558784000,1368112000
1258,2013Q3,cr,,fr0,,,319380000,945262000
1259,2013Q3,cr,,fr0,,,1155203000,3291772000
1262,2013Q3,cr,,fr0,7290000,19639000,1341663000,3757850000
1301,2013Q3,cr,,fr0,233773000,651374000,53144687000,159479008000
1303,2013Q3,cr,,fr0,,,82243293000,230543005000
1304,2013Q3,cr,,fr0,85759000,249841000,15498790000,43606581000
1305,2013Q3,cr,,fr0,9792000,29822000,3526525000,10716809000
1307,2013Q3,cr,,fr0,100702000,281473000,2660016000,7799827000
1308,2013Q3,cr,,fr0,1865000,5592000,1548361000,4125188000
1309,2013Q3,cr,,fr0,5778000,17263000,5961926000,16105050000
1310,2013Q3,cr,,fr0,4531000,14505000,5523448000,16008534000
1312,2013Q3,cr,,fr0,18590000,50157000,6591330000,19666294000
1313,2013Q3,cr,,fr0,,,12871720000,38096175000
1314,2013Q3,cr,,fr0,46100000,177523000,9385650000,26384517000
1315,2013Q3,cr,,fr0,,,1314676000,2734139000
1316,2013Q3,cr,,fr0,7135000,16353000,296400000,980771000
1319,2013Q3,cr,,fr0,120330000,329824000,4761892000,14276617000
1321,2013Q3,cr,,fr0,2111000,6764000,1523004000,4373473000
1323,2013Q3,cr,,fr0,14424000,42112000,849073000,2436266000
1324,2013Q3,cr,,fr0,4733000,17559000,341525000,1088311000
1325,2013Q3,cr,,fr0,2421000,7899000,261591000,779132000
1326,2013Q3,cr,,fr0,,,108316274000,318712810000
1333,2013Q3,cr,,fr0,5359000,16540000,282693000,878991000
1336,2013Q3,cr,,fr0,0,3000,526853000,1487003000
1337,2013Q3,cr,,fr0,13459000,34209000,1858231000,4515896000
1338,2013Q3,cr,,fr0,84862000,203909000,1946565000,5033635000
1339,2013Q3,ir,,fr0,9081000,25163000,257900000,879227000
1340,2013Q3,cr,,fr0,4644000,11248000,721971000,1874054000
1402,2013Q3,cr,,fr0,167859000,490827000,60480479000,179181515000
1410,2013Q3,cr,,fr0,2294000,6967000,154710000,453383000
1413,2013Q3,cr,,fr0,,,1193663000,3556167000
1414,2013Q3,ir,,fr0,,,402414000,1058347000
1416,2013Q3,cr,,fr0,,,123022000,268077000
1417,2013Q3,cr,,fr0,,,726980000,2390698000
1418,2013Q3,cr,,fr0,2837000,7983000,596351000,1465402000
1419,2013Q3,cr,,fr0,,,247481000,717135000
1423,2013Q3,ir,,fr0,,,224476000,670594000
1432,2013Q3,cr,,fr0,,,304989000,790754000
1434,2013Q3,cr,,fr0,12510000,37041000,11572619000,35950807000
1435,2013Q3,cr,,fr0,,,5960000,17545000
1436,2013Q3,cr,,fr0,,,655000,1873000
1437,2013Q3,cr,,fr0,221000,680000,331226000,1016384000
