stock_id,period,report,alt,taxonomy,rd_q,rd_ytd,rev_q,rev_ytd
1101,2016Q3,cr,,fr1,5777000,15976000,22350039000,63016298000
1102,2016Q3,cr,,fr1,,,15037038000,44104283000
1103,2016Q3,cr,,fr1,,,743175000,2104649000
1104,2016Q3,cr,,fr1,20999000,50766000,1037243000,3362708000
1108,2016Q3,cr,,fr1,,,1055508000,3160477000
1109,2016Q3,cr,,fr1,,,1019178000,3025702000
1110,2016Q3,cr,,fr1,,,300124000,1087712000
1201,2016Q3,cr,,fr1,62655000,181339000,5017922000,13011614000
1203,2016Q3,cr,,fr1,1989000,6053000,1641204000,4752123000
1210,2016Q3,cr,,fr1,34004000,81753000,19248564000,55421051000
1213,2016Q3,cr,,fr1,,,222689000,535562000
1215,2016Q3,cr,,fr1,,,4734146000,13327847000
1216,2016Q3,cr,,fr1,251814000,749716000,107425651000,318948156000
1217,2016Q3,cr,,fr1,10310000,31507000,1390846000,3313279000
1218,2016Q3,cr,,fr1,,,2306202000,6154894000
1219,2016Q3,cr,,fr1,7348000,24864000,2665231000,7978629000
1220,2016Q3,cr,,fr1,,,694109000,2122663000
1225,2016Q3,cr,,fr1,7106000,19076000,2685378000,7927814000
1227,2016Q3,cr,,fr1,36271000,92587000,6891000000,19546996000
1229,2016Q3,cr,,fr1,9560000,25896000,1306600000,3948513000
1231,2016Q3,cr,,fr1,19749000,56858000,1751850000,4955069000
1232,2016Q3,cr,,fr1,2085000,4479000,4554201000,12725711000
1233,2016Q3,cr,,fr1,1011000,3178000,517748000,1592286000
1234,2016Q3,cr,,fr1,13476000,39057000,2697867000,6630816000
1235,2016Q3,cr,,fr1,87000,307000,43315000,102389000
1236,2016Q3,cr,,fr1,,,523223000,1474381000
1256,2016Q3,cr,,fr1,8169000,22370000,902558000,2206093000
1258,2016Q3,cr,,fr1,,,647308000,1864208000
1259,2016Q3,cr,,fr1,,,1212632000,3515299000
1262,2016Q3,cr,,fr1,12673000,33450000,1751327000,4996799000
1264,2016Q3,cr,,fr1,9438000,29441000,927701000,2776963000
1301,2016Q3,cr,,fr1,205299000,559235000,42144696000,129726099000
1303,2016Q3,cr,,fr1,,,68900863000,202614025000
1304,2016Q3,cr,,fr1,112435000,341641000,12701687000,38731321000
1305,2016Q3,cr,,fr1,11849000,35100000,3360245000,10653595000
1307,2016Q3,cr,,fr1,85301000,287157000,2700048000,8284910000
1308,2016Q3,cr,,fr1,1585000,4992000,1404126000,4022583000
1309,2016Q3,cr,,fr1,4917000,13779000,3862114000,11714485000
1310,2016Q3,cr,,fr1,3183000,15667000,3493726000,10268542000
1312,2016Q3,cr,,fr1,10259000,30803000,5004150000,14115456000
1313,2016Q3,cr,,fr1,,,9898323000,29185936000
1314,2016Q3,cr,,fr1,48209000,144310000,7603194000,19085038000
1315,2016Q3,cr,,fr1,,,858538000,2229805000
1316,2016Q3,cr,,fr1,3320000,9242000,136481000,408738000
1319,2016Q3,cr,,fr1,158751000,445947000,5801075000,17601999000
1321,2016Q3,cr,,fr1,2279000,6415000,1176367000,3308581000
1323,2016Q3,cr,,fr1,10214000,31049000,805626000,2348436000
1324,2016Q3,cr,,fr1,6029000,18360000,295765000,909828000
1325,2016Q3,cr,,fr1,2235000,6650000,216897000,726263000
1326,2016Q3,cr,,fr1,,,79939487000,237013521000
1333,2016Q3,cr,,fr1,3074000,8376000,144910000,444739000
1336,2016Q3,cr,,fr1,,,469905000,1270840000
1337,2016Q3,cr,,fr1,18290000,54200000,1532870000,4283606000
1338,2016Q3,cr,,fr1,50981000,150918000,1848677000,5528384000
1339,2016Q3,cr,,fr1,9966000,30552000,591995000,1730511000
1340,2016Q3,cr,,fr1,6126000,17450000,864278000,2447341000
1402,2016Q3,cr,,fr1,216719000,628898000,52889669000,159453249000
1410,2016Q3,cr,,fr1,2226000,6490000,143847000,456699000
1413,2016Q3,cr,,fr1,,,575631000,1567007000
1414,2016Q3,ir,,fr1,,,270924000,741674000
1416,2016Q3,cr,,fr1,,,140761000,3497745000
1417,2016Q3,cr,,fr1,,,710846000,2287756000
1418,2016Q3,cr,,fr1,2422000,7266000,390442000,1280291000
1419,2016Q3,cr,,fr1,,,327964000,941939000
1423,2016Q3,ir,,fr1,,,169526000,499065000
1432,2016Q3,cr,,fr1,,,300918000,686824000
1434,2016Q3,cr,,fr1,12818000,40119000,9532720000,30325459000
1435,2016Q3,cr,,fr1,,,8247000,21153000
1436,2016Q3,cr,,fr1,,,378246000,873252000
1437,2016Q3,cr,,fr1,0,0,128676000,436495000
1438,2016Q3,ir,,fr1,,,2000,59000
1439,2016Q3,ir,,fr1,,,75432000,262001000
1440,2016Q3,cr,,fr1,8437000,22557000,5473642000,14466000000
1441,2016Q3,cr,,fr1,,,371186000,1203978000
1442,2016Q3,cr,,fr1,,,3434797000,4738243000
1443,2016Q3,cr,,fr1,,,340095000,898054000
1444,2016Q3,cr,,fr1,13396000,33708000,2283926000,7133572000
1445,2016Q3,cr,,fr1,2873000,8825000,406482000,1242508000
1446,2016Q3,cr,,fr1,,,301373000,773879000
1447,2016Q3,cr,,fr1,30067000,79574000,3552381000,10392941000
1449,2016Q3,cr,,fr1,15603000,44140000,826352000,2240493000
1451,2016Q3,cr,,fr1,10870000,28696000,3225573000,9848196000
1452,2016Q3,cr,,fr1,1903000,5372000,491977000,1458667000
1453,2016Q3,cr,,fr1,,,16227000,42261000
1454,2016Q3,cr,,fr1,1749000,4542000,444748000,1374767000
1455,2016Q3,cr,,fr1,17239000,56257000,3151499000,9438414000
1456,2016Q3,cr,,fr1,,,122029000,342727000
1457,2016Q3,cr,,fr1,,,1081932000,3403530000
1459,2016Q3,cr,,fr1,,,713032000,2140815000
1460,2016Q3,cr,,fr1,84750000,236708000,2265531000,6411104000
1463,2016Q3,cr,,fr1,3048000,9377000,118049000,379916000
1464,2016Q3,cr,,fr1,39603000,123628000,1791785000,5354616000
1465,2016Q3,cr,,fr1,1504000,4569000,531702000,1465977000
