date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2018-11-28,006201,0,0,0,0,0,5736500,0,0,0,0,0,77898,
2018-11-28,00679B,0,0,0,0,0,229548000,0,0,0,0,0,389232,
2018-11-28,00687B,0,0,0,0,0,139946750,0,0,0,0,0,1342530,X
2018-11-28,00694B,0,0,0,0,0,22894000,0,0,0,0,0,98989,X
2018-11-28,00695B,0,0,0,0,0,3546500,0,0,0,0,0,107731,
2018-11-28,00696B,0,0,0,0,0,115795250,0,0,0,0,0,1843805,
2018-11-28,00697B,0,0,0,0,0,13803000,0,0,0,0,0,136969,X
2018-11-28,00718B,0,0,0,0,0,241250250,0,0,0,0,0,155429,X
2018-11-28,00719B,0,0,0,0,0,1003500,0,0,0,0,0,137730,X
2018-11-28,00720B,0,0,0,0,0,60027250,0,0,0,0,0,149112,X
2018-11-28,00721B,0,0,0,0,0,81530500,0,0,0,0,0,135620,
2018-11-28,00722B,0,0,0,0,0,57559750,0,0,0,0,0,264552,X
2018-11-28,00723B,0,0,0,0,0,211520750,0,0,0,0,0,1606009,X
2018-11-28,00724B,0,0,0,0,0,221568750,0,0,0,0,0,1711449,X
2018-11-28,00725B,0,0,0,0,0,44926500,0,0,0,0,0,37140,X
2018-11-28,00726B,0,0,0,0,0,77497250,0,0,0,0,0,2809,X
2018-11-28,00727B,0,0,0,0,0,17422250,0,0,0,0,0,1020,X
2018-11-28,00734B,0,0,0,0,0,7244750,0,0,0,0,0,300379,X
2018-11-28,00740B,0,0,0,0,0,1492750,0,0,0,0,0,96609,X
2018-11-28,00741B,0,0,0,0,0,1407000,0,0,0,0,0,72122,X
2018-11-28,00744B,0,0,0,0,0,63182000,0,0,0,0,0,347109,
2018-11-28,00745B,0,0,0,0,0,1379000,0,0,0,0,0,44490,X
2018-11-28,00746B,0,0,0,0,0,5866000,0,0,0,0,0,210120,X
