date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2024-05-16,006201,0,0,0,0,0,3736500,58000,0,0,0,58000,12444,
2024-05-16,00679B,0,0,0,0,0,1807423000,199953000,600000,0,0,200553000,16679766,
2024-05-16,00687B,1138000,0,0,1125000,13000,1234196750,100997000,0,0,0,100997000,14362245,
2024-05-16,00694B,0,0,0,0,0,48519000,235000,0,0,0,235000,82363,
2024-05-16,00695B,0,0,0,0,0,8671500,341000,0,0,0,341000,89196,
2024-05-16,00696B,0,0,0,0,0,281670250,10114000,233000,0,0,10347000,2739015,
2024-05-16,00697B,0,0,0,0,0,7553000,236000,0,0,0,236000,125380,
2024-05-16,00718B,0,0,0,0,0,120875250,158000,0,0,0,158000,34037,
2024-05-16,00719B,0,0,0,0,0,96253500,4827000,0,0,0,4827000,650617,
2024-05-16,00720B,0,0,0,0,0,1023652250,78448000,0,0,0,78448000,6626953,
2024-05-16,00721B,0,0,0,0,0,1155500,0,0,0,0,0,14757,X
2024-05-16,00722B,2000,0,0,0,2000,357059750,6233000,0,0,0,6233000,1535002,
2024-05-16,00723B,0,0,0,0,0,388020750,126000,0,0,0,126000,40389,
2024-05-16,00724B,0,0,0,0,0,737443750,6805000,0,0,0,6805000,3798762,
2024-05-16,00725B,0,0,0,0,0,676176500,3483000,0,0,0,3483000,2254410,
2024-05-16,00726B,0,0,0,0,0,290122250,262000,0,0,0,262000,83953,
2024-05-16,00727B,0,0,0,0,0,24047250,163000,0,0,0,163000,49608,
2024-05-16,00734B,0,0,0,0,0,8494750,315000,0,0,0,315000,151067,
2024-05-16,00740B,0,0,0,0,0,309617750,2711000,0,0,0,2711000,3327047,
2024-05-16,00741B,0,0,0,0,0,2907000,81000,0,0,0,81000,35659,X
2024-05-16,00746B,0,0,0,0,0,597991000,609000,0,0,0,609000,1073871,
2024-05-16,00749B,0,0,0,0,0,238000000,25000,0,0,0,25000,37606,X
2024-05-16,00750B,0,0,0,0,0,31500000,0,0,0,0,0,31188,X
2024-05-16,00751B,22000,0,20000,0,2000,1101400750,68341000,0,2739000,0,65602000,4406870,
2024-05-16,00754B,0,0,0,0,0,274850000,0,0,0,0,0,40010,X
2024-05-16,00755B,0,0,0,0,0,44932500,155000,0,0,0,155000,41980,X
2024-05-16,00756B,0,0,0,0,0,315200000,859000,0,0,0,859000,119367,
2024-05-16,00758B,0,0,0,0,0,1381250,0,0,0,0,0,32313,X
2024-05-16,00759B,0,0,0,0,0,12006250,0,0,0,0,0,33627,X
