date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2022-05-26,006201,0,0,0,0,0,4361500,83000,0,0,0,83000,27845,
2022-05-26,00679B,0,0,0,0,0,148048000,438000,0,0,0,438000,767715,
2022-05-26,00687B,0,0,0,0,0,55946750,78000,0,0,0,78000,44639,
2022-05-26,00694B,0,0,0,0,0,44519000,92000,0,0,0,92000,71577,X
2022-05-26,00695B,0,0,0,0,0,3296500,19000,0,0,0,19000,90182,X
2022-05-26,00696B,0,0,0,0,0,134420250,111000,0,0,0,111000,75596,
2022-05-26,00697B,0,0,0,0,0,2178000,39000,0,0,0,39000,280151,
2022-05-26,00718B,0,0,0,0,0,155875250,143000,0,0,0,143000,89649,X
2022-05-26,00719B,0,0,0,0,0,48628500,0,0,0,0,0,325121,X
2022-05-26,00720B,0,0,0,0,0,206402250,123000,0,0,0,123000,162237,
2022-05-26,00721B,0,0,0,0,0,83780500,4000,0,0,0,4000,57824,X
2022-05-26,00722B,0,0,0,0,0,249934750,91000,0,0,0,91000,42411,
2022-05-26,00723B,0,0,0,0,0,283895750,84000,0,0,0,84000,33152,
2022-05-26,00724B,0,0,0,0,0,611193750,99000,0,0,0,99000,62090,
2022-05-26,00725B,0,0,0,0,0,313176500,0,0,0,0,0,64126,X
2022-05-26,00726B,0,0,0,0,0,283872250,10000,0,0,0,10000,37268,
2022-05-26,00727B,0,0,0,0,0,22922250,86000,0,0,0,86000,51959,
2022-05-26,00734B,0,0,0,0,0,7244750,0,0,0,0,0,309612,
2022-05-26,00740B,0,0,0,0,0,196492750,0,0,0,0,0,76811,X
2022-05-26,00741B,0,0,0,0,0,2407000,41000,0,0,0,41000,46666,
2022-05-26,00744B,0,0,0,0,0,59682000,0,0,0,0,0,33166,X
2022-05-26,00745B,0,0,0,0,0,1004000,0,0,0,0,0,28843,X
2022-05-26,00746B,0,0,0,0,0,355616000,82000,0,0,0,82000,56864,
2022-05-26,00747B,0,0,0,0,0,56000000,0,0,0,0,0,31028,X
2022-05-26,00748B,0,0,0,0,0,55125000,0,0,0,0,0,30120,X
2022-05-26,00749B,0,0,0,0,0,251875000,0,0,0,0,0,34749,
2022-05-26,00750B,0,0,0,0,0,31375000,0,0,0,0,0,30109,X
2022-05-26,00751B,0,0,0,0,0,367775750,52000,0,0,0,52000,214792,
2022-05-26,00754B,0,0,0,0,0,64100000,0,0,0,0,0,31220,X
2022-05-26,00755B,0,0,0,0,0,31057500,43000,0,0,0,43000,33738,
