date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2025-03-13,006201,0,0,0,0,0,4361500,95000,0,0,0,95000,15259,
2025-03-13,00679B,411000,0,26000,0,385000,2517298000,109920000,90000,0,0,110010000,18066269,
2025-03-13,00687B,0,0,0,0,0,1984787500,94197000,292000,3054000,0,91435000,14650951,X
2025-03-13,00694B,0,0,0,0,0,43769000,333000,0,0,0,333000,74674,
2025-03-13,00695B,0,0,0,0,0,8296500,428000,0,0,0,428000,134910,
2025-03-13,00696B,0,0,0,0,0,253545250,8662000,0,0,0,8662000,1547634,
2025-03-13,00697B,0,0,0,0,0,14178000,339000,0,0,0,339000,220264,
2025-03-13,00718B,0,0,0,0,0,1625250,161000,0,0,0,161000,45530,
2025-03-13,00719B,0,0,0,0,0,112253500,4100000,0,0,0,4100000,748703,
2025-03-13,00720B,0,0,0,0,0,1055402250,17279000,76000,0,0,17355000,2996264,
2025-03-13,00722B,0,0,0,0,0,375559750,3522000,0,0,0,3522000,1558465,
2025-03-13,00723B,0,0,0,0,0,376145750,214000,0,0,0,214000,46812,
2025-03-13,00724B,0,0,0,0,0,712193750,5611000,0,0,0,5611000,2157390,
2025-03-13,00725B,0,0,0,0,0,851426500,16964000,4100000,0,0,21064000,4149032,
2025-03-13,00726B,0,0,0,0,0,291497250,935000,0,0,0,935000,76380,
2025-03-13,00727B,0,0,0,0,0,22172250,209000,0,0,0,209000,48689,X
2025-03-13,00734B,0,0,0,0,0,7244750,543000,0,0,0,543000,156187,
2025-03-13,00740B,0,0,0,0,0,402492750,2480000,0,0,0,2480000,2697084,X
2025-03-13,00741B,0,0,0,0,0,4532000,354000,0,0,0,354000,162178,X
2025-03-13,00746B,0,0,0,0,0,598741000,743000,0,0,0,743000,370243,
2025-03-13,00749B,0,0,0,0,0,237875000,25000,0,0,0,25000,35415,X
2025-03-13,00750B,0,0,0,0,0,36875000,0,0,0,0,0,32349,X
2025-03-13,00751B,0,0,0,0,0,1178900750,19946000,545000,0,0,20491000,2781403,
2025-03-13,00754B,0,0,0,0,0,207725000,0,0,0,0,0,40755,X
2025-03-13,00755B,0,0,0,0,0,53307500,173000,0,0,0,173000,52928,X
2025-03-13,00756B,0,0,0,0,0,316450000,937000,0,0,0,937000,85944,
2025-03-13,00758B,0,0,0,0,0,1506250,0,0,0,0,0,30893,X
2025-03-13,00759B,0,0,0,0,0,12006250,0,0,0,0,0,33379,X
2025-03-13,00760B,0,0,0,0,0,111630000,223000,0,0,0,223000,42837,
2025-03-13,00761B,0,0,0,0,0,672397250,533000,0,0,0,533000,1292707,
2025-03-13,00764B,0,0,0,0,0,346375000,7403000,0,0,0,7403000,3894541,X
2025-03-13,00768B,0,0,0,0,0,116900000,315000,0,0,0,315000,526773,
2025-03-13,00772B,0,0,0,0,0,879322500,4929000,0,0,0,4929000,1520171,X
2025-03-13,00773B,0,0,0,0,0,667697500,3953000,10000,0,0,3963000,1000364,X
2025-03-13,00777B,0,0,0,0,0,434912500,0,0,0,0,0,1233165,X
2025-03-13,00778B,0,0,0,0,0,375287500,0,0,0,0,0,31908,X
2025-03-13,00779B,0,0,0,0,0,293662500,638000,0,0,0,638000,246054,X
2025-03-13,00780B,0,0,0,0,0,76900500,0,0,0,0,0,41486,X
2025-03-13,00781B,0,0,0,0,0,1709000,0,0,0,0,0,47758,X
2025-03-13,00782B,0,0,0,0,0,4741750,166000,0,0,0,166000,45703,
2025-03-13,00784B,0,0,0,0,0,623250,0,0,0,0,0,31137,X
2025-03-13,00785B,0,0,0,0,0,244241500,0,0,0,0,0,163968,X
2025-03-13,00786B,0,0,0,0,0,9891500,520000,0,0,0,520000,60284,
2025-03-13,00787B,0,0,0,0,0,4576500,252000,0,0,0,252000,14874,
2025-03-13,00788B,0,0,0,0,0,9676500,250000,0,0,0,250000,48503,
2025-03-13,00789B,0,0,0,0,0,104275000,36000,0,0,0,36000,43106,X
2025-03-13,00790B,0,0,0,0,0,0,0,0,0,0,0,31192,X
2025-03-13,00791B,0,0,0,0,0,63400000,0,0,0,0,0,31786,X
2025-03-13,00792B,0,0,0,0,0,477278750,65000,0,0,0,65000,42357,X
2025-03-13,00793B,0,0,0,0,0,1131500,0,0,0,0,0,36428,X
2025-03-13,00794B,0,0,0,0,0,671750,10000,0,0,0,10000,31193,X
2025-03-13,00795B,0,0,0,0,0,550524500,37857000,200000,1427000,0,36630000,5245244,
2025-03-13,00799B,0,0,0,0,0,2509000,24000,0,0,0,24000,63626,
2025-03-13,00834B,0,0,0,0,0,5049500,0,0,0,0,0,35661,X
2025-03-13,00836B,0,0,0,0,0,97510250,145000,0,0,0,145000,584917,X
2025-03-13,00840B,0,0,0,0,0,14857750,0,0,0,0,0,30344,X
2025-03-13,00841B,0,0,0,0,0,17610000,7000,0,0,0,7000,30534,X
2025-03-13,00842B,0,0,0,0,0,2566750,0,0,0,0,0,31401,X
2025-03-13,00844B,0,0,0,0,0,51418750,52000,0,0,0,52000,28786,
2025-03-13,00845B,0,0,0,0,0,57637750,0,0,0,0,0,522150,X
2025-03-13,00846B,0,0,0,0,0,18587500,9000,0,0,0,9000,32602,X
2025-03-13,00847B,0,0,0,0,0,2326250,5000,0,0,0,5000,98733,X
2025-03-13,00848B,0,0,0,0,0,34141500,0,0,0,0,0,102961,X
2025-03-13,00849B,0,0,0,0,0,121151500,0,0,0,0,0,97952,X
2025-03-13,00853B,0,0,0,0,0,27033500,1025000,0,0,0,1025000,295625,X
2025-03-13,00856B,0,0,0,0,0,1948000,0,0,0,0,0,6476,X
2025-03-13,00857B,5000,0,0,0,5000,184817000,6394000,0,0,0,6394000,2160641,X
2025-03-13,00858,1000,0,1000,0,0,24343500,2396000,0,0,0,2396000,707259,
2025-03-13,00859B,0,0,0,0,0,1127750,0,0,0,0,0,54186,X
2025-03-13,00860B,0,0,0,0,0,1042750,0,0,0,0,0,38511,
2025-03-13,00862B,0,0,0,0,0,200095250,808000,0,0,0,808000,158063,X
2025-03-13,00863B,0,0,0,0,0,138616000,0,0,0,0,0,1239402,X
2025-03-13,00864B,0,0,0,0,0,39680500,1341000,0,0,0,1341000,559116,
2025-03-13,00867B,0,0,0,0,0,126162500,0,0,0,0,0,372622,X
2025-03-13,00870B,0,0,0,0,0,155912750,0,0,0,0,0,9246,X
2025-03-13,00877,59000,0,10000,0,49000,53822000,5475000,0,0,0,5475000,941111,
2025-03-13,00883B,0,0,0,0,0,2689500,0,0,0,0,0,104193,X
2025-03-13,00884B,0,0,0,0,0,18860000,0,0,0,0,0,104722,X
2025-03-13,00886,0,0,0,0,0,1862750,158000,0,0,0,158000,28444,
2025-03-13,00887,181000,0,11000,0,170000,136962750,14059000,1684000,766000,0,14977000,6195588,
2025-03-13,00888,0,0,0,0,0,87244500,1750000,0,0,0,1750000,305080,
2025-03-13,00890B,0,0,0,0,0,5441000,303000,0,0,0,303000,162184,X
2025-03-13,00928,1000,0,0,0,1000,11589000,822000,0,0,0,822000,153982,
2025-03-13,00931B,0,0,0,0,0,567099500,23599000,0,0,0,23599000,3433499,
2025-03-13,00933B,0,0,0,0,0,1163114500,12974000,0,0,0,12974000,4426570,X
2025-03-13,00937B,0,0,0,0,0,4055451250,136388000,25537000,0,0,161925000,33636225,X
2025-03-13,00942B,0,0,0,0,0,216739750,9757000,0,0,0,9757000,1312046,X
2025-03-13,00948B,0,0,0,0,0,754731750,14276000,0,3000000,0,11276000,6822096,X
2025-03-13,00950B,0,0,0,0,0,415577250,28358000,200000,0,0,28558000,3819839,
2025-03-13,00955,1000,0,0,0,1000,18732750,1556000,0,0,0,1556000,861250,
2025-03-13,00957B,0,0,0,0,0,51565750,1741000,0,0,0,1741000,244826,X
2025-03-13,00958B,0,0,0,0,0,58567750,2198000,0,0,0,2198000,650582,X
2025-03-13,00959B,1000,0,0,0,1000,181834000,10738000,169000,0,0,10907000,2354470,
2025-03-13,00966B,0,0,0,0,0,55558000,2546000,32000,0,0,2578000,2533197,
2025-03-13,00967B,0,0,0,0,0,60226750,2229000,0,0,0,2229000,1396281,X
2025-03-13,00968B,0,0,0,0,0,153627750,4917000,0,0,0,4917000,2606520,
2025-03-13,00969B,0,0,0,0,0,58658250,1896000,0,0,0,1896000,951108,
2025-03-13,00970B,0,0,0,0,0,85557250,2041000,0,0,0,2041000,2245931,
2025-03-13,00980B,0,0,0,0,0,21392250,0,0,0,0,0,1972365,X
2025-03-13,00981B,0,0,0,0,0,29278250,0,0,0,0,0,1421495,
2025-03-13,1240,0,0,0,0,0,10334666,41800,0,0,0,41800,4842,
2025-03-13,1259,0,0,0,0,0,8097375,19000,0,0,0,19000,2561,
2025-03-13,1264,0,0,0,0,0,9266091,16500,0,0,0,16500,4676,
2025-03-13,1268,0,0,0,0,0,10555932,183000,0,0,0,183000,12784,X
2025-03-13,1336,11000,0,10000,0,1000,19571604,679000,1000,0,0,680000,87153,
2025-03-13,1565,0,0,0,0,0,12604129,280000,10000,0,0,290000,48118,
2025-03-13,1569,3540000,867000,844000,0,3563000,30361860,4109253,909000,0,0,5018253,5161170,
2025-03-13,1570,2000,0,0,0,2000,12875209,449000,2000,0,0,451000,87153,
2025-03-13,1580,0,0,0,0,0,12557560,209000,1000,0,0,210000,30690,
2025-03-13,1584,57000,1000,0,0,58000,58117633,11967895,16000,0,0,11983895,397223,X
2025-03-13,1586,3000,0,0,0,3000,21712366,820763,1000,0,0,821763,81759,
2025-03-13,1591,32000,0,0,0,32000,8699511,1010808,0,50000,0,960808,188672,
2025-03-13,1593,0,0,0,0,0,9946193,46000,0,0,0,46000,7561,
2025-03-13,1595,16000,0,0,0,16000,13523502,699000,0,0,0,699000,182070,
2025-03-13,1599,0,0,0,0,0,18632191,88000,0,0,0,88000,5885,
2025-03-13,1742,0,0,0,0,0,11875489,85026,0,0,0,85026,7634,
2025-03-13,1777,0,0,0,0,0,11147928,223000,0,0,0,223000,50875,
2025-03-13,1781,0,0,0,0,0,0,0,0,0,0,0,0,XV
2025-03-13,1784,3000,1000,0,0,4000,13280297,1267062,0,0,0,1267062,58143,
2025-03-13,1785,410000,18000,80000,1000,347000,149039060,33525790,277000,50000,0,33752790,2913382,
2025-03-13,1788,0,0,0,0,0,11130242,70979,0,0,0,70979,5971,
2025-03-13,1796,0,0,0,0,0,10364948,81000,1000,0,0,82000,14704,
2025-03-13,1799,0,0,0,0,0,0,0,0,0,0,0,0,XV
2025-03-13,1813,0,0,0,0,0,11658877,66000,0,0,0,66000,6918,X
2025-03-13,1815,7273000,491000,572000,1000,7191000,129727718,27107333,54000,2024000,0,25137333,22556386,
2025-03-13,2035,0,0,0,0,0,87500000,44000,0,0,0,44000,5089,
2025-03-13,2061,22000,1000,7000,0,16000,14344513,459000,0,0,0,459000,304113,
2025-03-13,2063,0,0,0,0,0,12400363,124000,0,0,0,124000,14373,
2025-03-13,2064,0,0,0,0,0,17332500,45000,0,0,0,45000,3760,
2025-03-13,2065,27000,0,5000,9000,13000,14913546,399845,6000,14000,0,391845,71744,
2025-03-13,2066,63000,5000,1000,0,67000,11190479,849000,5000,0,0,854000,198480,
2025-03-13,2067,0,0,0,0,0,0,0,0,0,0,0,0,XV
2025-03-13,2070,64000,6000,5000,0,65000,8945700,476000,0,0,0,476000,123271,
2025-03-13,2221,0,0,0,0,0,10581250,92000,0,0,0,92000,4368,
2025-03-13,2230,690000,2000,62000,144000,486000,14155215,2241846,0,134000,0,2107846,175593,
2025-03-13,2235,0,0,0,0,0,8969500,31000,0,0,0,31000,4718,
2025-03-13,2596,10000,0,0,0,10000,25000000,668000,0,4000,0,664000,22106,
2025-03-13,2640,0,0,0,0,0,14816239,140000,1000,0,0,141000,21890,
2025-03-13,2641,2620000,19000,298000,119000,2222000,77757449,11460554,7000,459000,0,11008554,4119929,
2025-03-13,2643,0,0,0,0,0,8750000,166475,0,0,0,166475,14935,
2025-03-13,2718,0,0,0,0,0,18144000,124000,0,0,0,124000,44640,
2025-03-13,2719,0,0,0,0,0,2096886,60000,0,0,0,60000,31433,
2025-03-13,2724,0,0,0,0,0,0,0,0,0,0,0,0,XV
2025-03-13,2726,0,0,0,0,0,6250000,20000,0,0,0,20000,18300,
2025-03-13,2729,0,0,0,0,0,9875246,149600,0,15000,0,134600,7799,
2025-03-13,2732,1000,0,1000,0,0,11629642,496000,0,0,0,496000,15515,
2025-03-13,2734,0,0,0,0,0,0,0,0,0,0,0,0,XV
2025-03-13,2736,16000,1000,2000,0,15000,14993057,500672,3000,13000,0,490672,99894,
2025-03-13,2743,106000,2000,4000,0,104000,9002925,703000,13000,0,0,716000,63974,
2025-03-13,2745,36000,1000,1000,0,36000,8452131,151000,9000,0,0,160000,102822,
2025-03-13,2754,2000,0,0,0,2000,11715250,226000,0,0,0,226000,6471,
2025-03-13,2755,29000,1000,0,0,30000,7535000,84000,0,0,0,84000,39120,
2025-03-13,2756,0,0,0,0,0,0,46000,0,0,0,46000,3203,Y
2025-03-13,2916,0,0,0,0,0,16156719,230000,0,0,0,230000,37186,
2025-03-13,2924,0,0,0,0,0,8201293,14000,0,0,0,14000,2472,
2025-03-13,2926,0,0,0,0,0,11847412,23000,0,0,0,23000,5958,
2025-03-13,3064,0,0,0,0,0,0,0,0,0,0,0,0,XV
2025-03-13,3066,1000,0,0,0,1000,19392653,365000,0,1000,0,364000,170186,
2025-03-13,3071,0,0,0,0,0,27500000,775000,1000,0,0,776000,34546,
2025-03-13,3073,3000,0,0,0,3000,3426254,79000,0,0,0,79000,29730,
2025-03-13,3078,204000,62000,7000,2000,257000,56847766,5669000,5000,0,0,5674000,3505365,
2025-03-13,3081,679000,29000,20000,5000,683000,23132794,2298400,0,292000,0,2006400,936007,
2025-03-13,3083,22000,0,0,0,22000,21621714,519000,15000,1000,0,533000,30774,
2025-03-13,3085,0,0,0,0,0,0,0,0,0,0,0,0,XV
2025-03-13,3086,10000,1000,3000,0,8000,6493107,104300,0,0,0,104300,94282,
2025-03-13,3088,75000,0,27000,30000,18000,25881894,1707000,5000,0,0,1712000,1223258,X
2025-03-13,3093,0,0,0,0,0,36288894,332000,0,0,0,332000,18728,
2025-03-13,3095,0,0,0,0,0,0,0,0,0,0,0,0,XV
2025-03-13,3105,124000,4000,28000,0,100000,105985096,17224000,162000,0,0,17386000,576967,
2025-03-13,3114,0,0,0,0,0,16282448,172060,0,0,0,172060,13737,
2025-03-13,3118,0,0,0,0,0,8113215,120000,0,0,0,120000,7128,
2025-03-13,3122,7000,0,3000,0,4000,10191206,935000,1000,2000,0,934000,29824,X
2025-03-13,3128,1000,21000,1000,0,21000,10500000,198000,10000,0,0,208000,106475,
2025-03-13,3131,0,0,0,0,0,0,1129000,0,26000,0,1103000,216210,Y
2025-03-13,3141,48000,0,1000,0,47000,18796257,1631000,6000,173000,0,1464000,81019,
2025-03-13,3147,78000,10000,18000,1000,69000,9751524,1053449,1000,50000,0,1004449,971915,
2025-03-13,3152,2000,0,0,0,2000,17254050,635000,26000,15000,0,646000,35310,
2025-03-13,3162,38000,17000,1000,0,54000,22023143,3507393,49000,7000,0,3549393,1430627,
2025-03-13,3163,0,0,0,0,0,20135185,4694000,16000,7000,0,4703000,3351074,
2025-03-13,3169,12000,0,0,0,12000,15731745,686000,0,6000,0,680000,85807,
2025-03-13,3171,0,0,0,0,0,6343164,54000,0,0,0,54000,5365,
2025-03-13,3178,0,0,0,0,0,11262500,254000,0,0,0,254000,25833,
2025-03-13,3188,10000,0,7000,0,3000,46577469,2003000,0,37000,0,1966000,74081,
2025-03-13,3191,0,0,0,0,0,0,0,0,0,0,0,0,XV
2025-03-13,3202,821000,0,0,0,821000,0,531000,0,20000,0,511000,83011,X
2025-03-13,3205,0,0,0,0,0,8136407,376222,0,0,0,376222,22897,
2025-03-13,3206,0,0,0,0,0,14729155,461904,0,0,0,461904,21127,
2025-03-13,3207,65000,5000,17000,0,53000,15543031,1139283,13000,65000,0,1087283,222530,
2025-03-13,3211,1020000,87000,128000,0,979000,38139755,12246000,46000,177000,0,12115000,3140902,
2025-03-13,3213,112000,6000,17000,0,101000,14671386,1734000,65000,23000,0,1776000,1541736,
2025-03-13,3217,7000,0,0,0,7000,22526050,932536,0,3000,0,929536,168287,
2025-03-13,3218,0,1000,0,0,1000,21181224,1413700,17000,56000,0,1374700,59654,
2025-03-13,3219,1000,0,0,0,1000,17735450,92000,1000,0,0,93000,24990,X
2025-03-13,3221,0,0,0,0,0,25984177,905000,1000,0,0,906000,34822,
2025-03-13,3224,135000,0,32000,0,103000,17043162,591000,0,29000,0,562000,31891,
2025-03-13,3226,0,0,0,0,0,16107643,28000,0,0,0,28000,4144,
2025-03-13,3227,148000,10000,25000,0,133000,37317955,1818000,6000,3000,0,1821000,1424781,
2025-03-13,3228,0,0,0,0,0,0,2104000,3000,0,0,2107000,168937,X
2025-03-13,3230,334000,12000,19000,0,327000,17752725,1679000,0,88000,0,1591000,436642,
2025-03-13,3232,7000,0,0,0,7000,11641966,191081,0,0,0,191081,20943,
