date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2026-08-21,006201,10000,1000,0,0,11000,5736500,570000,0,0,0,570000,114660,
2026-08-21,00679B,0,0,0,0,0,1561048000,110990000,0,0,0,110990000,6969991,
2026-08-21,00687B,112000,0,0,0,112000,1064845095,28699000,0,0,0,28699000,5920747,
2026-08-21,00694B,0,0,0,0,0,9144000,111000,0,0,0,111000,61865,X
2026-08-21,00695B,0,0,0,0,0,10046500,458000,0,0,0,458000,104246,
2026-08-21,00696B,0,0,0,0,0,152545250,4525000,0,0,0,4525000,699573,
2026-08-21,00697B,0,0,0,0,0,16053000,48000,0,0,0,48000,127010,
2026-08-21,00719B,0,0,0,0,0,75753500,5016000,0,0,0,5016000,903666,
2026-08-21,00720B,0,0,0,0,0,1012027250,9203000,221000,0,0,9424000,1996654,
2026-08-21,00722B,0,0,0,0,0,364434750,2563000,25000,0,0,2588000,995384,
2026-08-21,00723B,0,0,0,0,0,380020750,48000,0,0,0,48000,54271,
2026-08-21,00724B,0,0,0,0,0,755693750,4877000,0,0,0,4877000,1150969,
2026-08-21,00725B,0,0,0,0,0,922926500,3358000,0,0,0,3358000,1308583,
2026-08-21,00726B,0,0,0,0,0,296872250,756000,0,0,0,756000,86055,
2026-08-21,00727B,0,0,0,0,0,14297250,31000,0,0,0,31000,45427,
2026-08-21,00734B,0,0,0,0,0,6244750,140000,0,0,0,140000,31017,X
2026-08-21,00740B,0,0,0,0,0,546742750,2358000,0,0,0,2358000,506827,
2026-08-21,00741B,0,0,0,0,0,3282000,139000,0,0,0,139000,45950,
2026-08-21,00746B,0,0,0,0,0,637491000,598000,0,0,0,598000,164032,
2026-08-21,00749B,0,0,0,0,0,277625000,4000,0,0,0,4000,33396,
2026-08-21,00750B,0,0,0,0,0,37000000,0,0,0,0,0,34356,
2026-08-21,00751B,0,0,0,0,0,1295150750,8650000,0,0,0,8650000,1516160,
2026-08-21,00754B,0,0,0,0,0,319475000,0,0,0,0,0,41027,
2026-08-21,00755B,0,0,0,0,0,70057500,49000,0,0,0,49000,38736,
2026-08-21,00756B,0,0,0,0,0,320825000,64000,0,0,0,64000,565385,
2026-08-21,00758B,0,0,0,0,0,1381250,0,0,0,0,0,31018,X
2026-08-21,00759B,0,0,0,0,0,11881250,0,0,0,0,0,30643,X
2026-08-21,00760B,0,0,0,0,0,108755000,180000,0,0,0,180000,33389,
2026-08-21,00761B,0,0,0,0,0,683772250,624000,0,0,0,624000,107911,
2026-08-21,00764B,0,0,0,0,0,385750000,5705000,0,1000,0,5704000,1807085,
2026-08-21,00768B,0,0,0,0,0,197400000,100000,0,0,0,100000,212769,
2026-08-21,00772B,0,0,0,0,0,841447500,10516000,0,0,0,10516000,704047,
2026-08-21,00773B,0,0,0,0,0,648447500,3547000,0,0,0,3547000,269986,
2026-08-21,00777B,0,0,0,0,0,519162500,0,0,0,0,0,35274,X
2026-08-21,00778B,0,0,0,0,0,380537500,0,0,0,0,0,32825,
2026-08-21,00779B,0,0,0,0,0,324412500,167000,0,0,0,167000,117609,X
2026-08-21,00780B,0,0,0,0,0,61525500,85000,0,0,0,85000,430415,
2026-08-21,00781B,0,0,0,0,0,2084000,0,0,0,0,0,58935,
2026-08-21,00782B,0,0,0,0,0,5116750,360000,0,0,0,360000,62625,
2026-08-21,00785B,0,0,0,0,0,265866500,25000,0,0,0,25000,935371,
2026-08-21,00786B,0,0,0,0,0,4891500,67000,0,0,0,67000,19075,
2026-08-21,00787B,0,0,0,0,0,2951500,17000,0,0,0,17000,9892,
2026-08-21,00788B,0,0,0,0,0,6176500,26000,0,0,0,26000,14575,
2026-08-21,00789B,0,0,0,0,0,113900000,0,0,0,0,0,40042,
2026-08-21,00791B,0,0,0,0,0,70275000,0,0,0,0,0,34951,X
2026-08-21,00792B,0,0,0,0,0,573153750,39000,0,0,0,39000,51805,
2026-08-21,00793B,0,0,0,0,0,0,0,0,0,0,0,7265,X
2026-08-21,00795B,0,0,0,0,0,380274500,12369000,0,0,0,12369000,1674777,
2026-08-21,00799B,0,0,0,0,0,6509000,481000,0,0,0,481000,82945,
2026-08-21,00834B,0,0,0,0,0,5799500,0,0,0,0,0,34365,X
2026-08-21,00836B,0,0,0,0,0,157760250,23000,0,0,0,23000,14519,
2026-08-21,00840B,0,0,0,0,0,14857750,0,0,0,0,0,30643,X
2026-08-21,00841B,0,0,0,0,0,17610000,0,0,0,0,0,33029,
2026-08-21,00842B,0,0,0,0,0,5191750,23000,0,0,0,23000,99389,
2026-08-21,00844B,0,0,0,0,0,53293750,0,0,0,0,0,33412,
2026-08-21,00845B,0,0,0,0,0,59262750,0,0,0,0,0,38002,X
2026-08-21,00846B,0,0,0,0,0,18587500,21000,0,0,0,21000,35511,X
2026-08-21,00847B,0,0,0,0,0,1076250,5000,0,0,0,5000,82305,
2026-08-21,00848B,0,0,0,0,0,34016500,0,0,0,0,0,78794,X
2026-08-21,00849B,0,0,0,0,0,121526500,0,0,0,0,0,81540,
2026-08-21,00853B,0,0,0,0,0,44533500,277000,0,0,0,277000,315279,
2026-08-21,00856B,0,0,0,0,0,1698000,0,0,0,0,0,6255,
2026-08-21,00857B,0,0,0,0,0,139192000,2789000,0,0,0,2789000,410542,
2026-08-21,00858,0,0,0,0,0,29343500,1627000,0,0,0,1627000,129775,
2026-08-21,00859B,0,0,0,0,0,7127750,360000,0,0,0,360000,778404,
2026-08-21,00860B,0,0,0,0,0,667750,0,0,0,0,0,33591,
2026-08-21,00862B,0,0,0,0,0,219845250,112000,0,0,0,112000,94399,
2026-08-21,00863B,0,0,0,0,0,127991000,5000,0,0,0,5000,100940,
