date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2015-07-13,006201,0,0,0,0,0,7111500,0,0,0,0,0,12658,
2015-07-13,1258,0,0,0,0,0,8500000,0,0,0,0,0,78070,
2015-07-13,1259,0,0,0,0,0,8097375,0,0,0,0,0,2939,
2015-07-13,1264,0,0,0,0,0,7658175,0,0,0,0,0,12209,Y
2015-07-13,1333,0,0,0,0,0,21275156,0,0,0,0,0,25866,X
2015-07-13,1336,35000,0,0,0,35000,15688307,0,0,0,0,0,17799,
2015-07-13,1565,35000,15000,4000,0,46000,12604129,1474000,10000,0,0,1484000,20427,
2015-07-13,1566,86000,10000,7000,0,89000,16716757,0,0,0,0,0,244040,
2015-07-13,1569,16000,4000,0,0,20000,23446186,245000,0,0,0,245000,51163,
2015-07-13,1570,15000,8000,1000,0,22000,12875209,0,0,0,0,0,71283,
2015-07-13,1580,0,0,0,0,0,11895008,56000,0,0,0,56000,7686,X
2015-07-13,1584,18000,47000,0,0,65000,25867633,99000,0,0,0,99000,274613,
2015-07-13,1586,0,0,0,0,0,11660818,0,0,0,0,0,19133,
2015-07-13,1593,0,0,0,0,0,7575140,0,0,0,0,0,17193,
2015-07-13,1595,5000,0,0,0,5000,9671862,143000,0,0,0,143000,15274,
2015-07-13,1597,0,0,0,0,0,14808449,0,0,0,0,0,6084,
2015-07-13,1599,0,0,0,0,0,11245130,0,0,0,0,0,12284,
2015-07-13,1742,43000,4000,2000,0,45000,16172631,6000,0,0,0,6000,49494,
2015-07-13,1752,242000,105000,22000,0,325000,22490722,100000,0,0,0,100000,238067,
2015-07-13,1777,0,0,0,0,0,7514887,0,0,0,0,0,34077,
2015-07-13,1781,108000,0,7000,0,101000,11851901,162000,0,0,0,162000,45098,
2015-07-13,1784,4000,3000,0,0,7000,12422231,212750,0,0,0,212750,26160,
2015-07-13,1785,16000,3000,5000,0,14000,102141086,740484,0,0,0,740484,101191,
2015-07-13,1787,6000,0,6000,0,0,18001126,0,0,0,0,0,102277,X
2015-07-13,1788,0,1000,0,0,1000,8750000,110000,0,0,0,110000,20542,
2015-07-13,1795,1816000,139000,79000,0,1876000,21847936,3680000,0,100000,0,3580000,465109,
2015-07-13,1799,161000,147000,33000,0,275000,9771445,7000,0,0,0,7000,136070,
2015-07-13,1813,0,0,0,0,0,11658877,0,0,0,0,0,9656,
2015-07-13,1815,0,34000,0,0,34000,104387369,5950869,83000,0,0,6033869,656463,
2015-07-13,2035,0,0,0,0,0,87500000,0,0,0,0,0,5901,
2015-07-13,2061,0,0,0,0,0,15537019,0,0,0,0,0,24846,Y
2015-07-13,2063,0,0,0,0,0,10817241,0,0,0,0,0,1038,
2015-07-13,2064,0,0,0,0,0,17500000,0,0,0,0,0,19481,
2015-07-13,2066,3000,0,0,0,3000,9010042,0,0,0,0,0,61436,
2015-07-13,2221,1000,0,0,0,1000,10606250,0,0,0,0,0,36060,
2015-07-13,2230,2000,0,2000,0,0,9904334,0,0,0,0,0,31148,
2015-07-13,2233,40000,5000,7000,0,38000,12303691,748000,0,0,0,748000,113817,
2015-07-13,2235,0,1000,0,0,1000,7969500,0,0,0,0,0,20030,
2015-07-13,2596,0,0,0,0,0,20682881,0,0,0,0,0,6115,
2015-07-13,2636,21000,16000,8000,0,29000,22684214,0,0,0,0,0,145322,
2015-07-13,2640,6000,0,1000,0,5000,10529624,0,0,0,0,0,20780,
2015-07-13,2641,0,0,0,0,0,29885955,0,0,0,0,0,13711,
2015-07-13,2719,11000,0,11000,0,0,9073000,0,0,0,0,0,77033,
2015-07-13,2724,0,0,0,0,0,9543072,0,0,0,0,0,3888,
2015-07-13,2729,0,0,0,0,0,5816500,63000,0,0,0,63000,8411,Y
2015-07-13,2734,0,0,0,0,0,6521500,0,0,0,0,0,6641,Y
2015-07-13,2916,0,0,0,0,0,11609219,0,0,0,0,0,31792,
2015-07-13,2924,13000,0,0,0,13000,8771953,0,0,0,0,0,24648,
2015-07-13,2926,0,0,0,0,0,11283250,0,0,0,0,0,6861,
2015-07-13,3064,46000,0,1000,0,45000,18151285,101000,0,0,0,101000,28439,
2015-07-13,3066,0,0,0,0,0,19392653,0,0,0,0,0,1886,X
2015-07-13,3068,7000,0,0,0,7000,21356001,374800,0,0,0,374800,12698,
2015-07-13,3071,3000,0,0,0,3000,36516969,0,0,0,0,0,25639,
2015-07-13,3073,0,0,0,0,0,5963414,0,0,0,0,0,1433,X
2015-07-13,3078,159000,1000,7000,10000,143000,56847766,698000,0,0,0,698000,284703,
2015-07-13,3083,298000,15000,16000,0,297000,21426089,389000,0,0,0,389000,78133,
2015-07-13,3085,0,0,0,0,0,12251122,0,0,0,0,0,39370,X
2015-07-13,3086,0,0,0,0,0,14946563,0,0,0,0,0,34425,X
2015-07-13,3088,35000,2000,9000,0,28000,19701758,29000,0,0,0,29000,52161,
2015-07-13,3089,862000,55000,35000,0,882000,17332615,668000,0,0,0,668000,243767,
2015-07-13,3092,1000,0,0,0,1000,15956172,0,0,0,0,0,22557,
2015-07-13,3093,0,0,0,0,0,9072223,0,0,0,0,0,920,
2015-07-13,3095,0,0,0,0,0,22515118,0,0,0,0,0,336556,X
2015-07-13,3105,1784000,543000,162000,0,2165000,185848832,5378000,47000,0,0,5425000,2907071,
2015-07-13,3114,5000,0,5000,0,0,12503422,10000,0,0,0,10000,7023,
2015-07-13,3118,2000,0,0,0,2000,8113215,0,0,0,0,0,8559,
2015-07-13,3128,224000,0,10000,0,214000,10500000,0,0,0,0,0,67166,
2015-07-13,3131,0,0,0,0,0,6170960,0,0,0,0,0,94609,Y
2015-07-13,3141,140000,35000,8000,0,167000,25769028,0,0,0,0,0,453351,
2015-07-13,3144,0,0,0,0,0,25159437,0,6000,0,0,6000,12854,
2015-07-13,3152,152000,54000,6000,0,200000,17254050,198000,0,0,0,198000,336540,
2015-07-13,3162,0,0,0,0,0,14132835,0,0,0,0,0,5818,X
2015-07-13,3163,1978000,121000,226000,0,1873000,18228911,1211000,26000,0,0,1237000,218411,
2015-07-13,3169,111000,5000,2000,0,114000,12939730,3000,0,0,0,3000,109283,
2015-07-13,3171,0,0,0,0,0,9800878,0,0,0,0,0,30008,X
2015-07-13,3176,0,0,0,0,0,34671376,2317362,0,0,0,2317362,292022,Y
2015-07-13,3188,0,0,0,0,0,11531405,0,0,0,0,0,4300,X
