date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2020-03-12,006201,0,0,0,0,0,5361500,0,0,0,0,0,43069,
2020-03-12,00679B,10000,5000,2000,0,13000,201173000,210000,0,0,0,210000,2353911,
2020-03-12,00687B,0,0,0,0,0,114946750,0,0,0,0,0,1480185,
2020-03-12,00694B,0,0,0,0,0,65394000,0,0,0,0,0,111382,
2020-03-12,00695B,0,0,0,0,0,2421500,0,0,0,0,0,121879,
2020-03-12,00696B,0,0,0,0,0,136795250,0,0,0,0,0,3477525,
2020-03-12,00697B,0,0,0,0,0,1178000,0,0,0,0,0,67493,
2020-03-12,00718B,0,0,0,0,0,318375250,0,0,0,0,0,213697,
2020-03-12,00719B,0,0,0,0,0,253253500,0,0,0,0,0,80815,
2020-03-12,00720B,0,0,0,0,0,133527250,0,0,0,0,0,813506,X
2020-03-12,00721B,0,0,0,0,0,117030500,0,0,0,0,0,105128,
2020-03-12,00722B,0,0,0,0,0,115434750,0,0,0,0,0,176004,
2020-03-12,00723B,0,0,0,0,0,203645750,0,0,0,0,0,156819,X
2020-03-12,00724B,0,0,0,0,0,326318750,0,0,0,0,0,181173,X
2020-03-12,00725B,0,0,0,0,0,146301500,0,0,0,0,0,712724,
2020-03-12,00726B,0,0,0,0,0,235372250,0,0,0,0,0,699390,X
2020-03-12,00727B,0,0,0,0,0,46297250,0,0,0,0,0,42881,X
2020-03-12,00734B,0,0,0,0,0,8869750,0,0,0,0,0,329310,X
2020-03-12,00740B,0,0,0,0,0,107492750,0,0,0,0,0,704290,
2020-03-12,00741B,0,0,0,0,0,4907000,0,0,0,0,0,84396,
2020-03-12,00744B,0,0,0,0,0,273557000,0,0,0,0,0,45739,X
2020-03-12,00745B,0,0,0,0,0,1379000,0,0,0,0,0,30120,X
2020-03-12,00746B,0,0,0,0,0,270366000,0,0,0,0,0,838851,
2020-03-12,00747B,0,0,0,0,0,218125000,0,0,0,0,0,33879,X
2020-03-12,00748B,0,0,0,0,0,165875000,0,0,0,0,0,73230,X
2020-03-12,00749B,0,0,0,0,0,186125000,0,0,0,0,0,666450,X
2020-03-12,00750B,0,0,0,0,0,51625000,0,0,0,0,0,30570,X
2020-03-12,00751B,0,0,0,0,0,351025750,0,0,0,0,0,580807,
2020-03-12,00754B,0,0,0,0,0,89100000,0,0,0,0,0,39176,X
2020-03-12,00755B,0,0,0,0,0,20932500,0,0,0,0,0,55213,X
2020-03-12,00756B,0,0,0,0,0,187575000,0,0,0,0,0,644626,X
2020-03-12,00758B,0,0,0,0,0,8631250,0,0,0,0,0,30120,
2020-03-12,00759B,0,0,0,0,0,13506250,0,0,0,0,0,30780,X
2020-03-12,00760B,0,0,0,0,0,68380000,0,0,0,0,0,121159,X
2020-03-12,00761B,0,0,0,0,0,287147250,0,0,0,0,0,282910,X
2020-03-12,00764B,0,0,0,0,0,86500000,0,0,0,0,0,1136177,X
2020-03-12,00765B,0,0,0,0,0,4000000,0,0,0,0,0,32060,X
2020-03-12,00768B,0,0,0,0,0,9400000,0,0,0,0,0,35149,X
2020-03-12,00769B,0,0,0,0,0,397500,0,0,0,0,0,35479,X
2020-03-12,00772B,0,0,0,0,0,352322500,0,0,0,0,0,404924,
2020-03-12,00773B,0,0,0,0,0,177947500,0,0,0,0,0,207159,
2020-03-12,00777B,0,0,0,0,0,111037500,0,0,0,0,0,34299,X
2020-03-12,00778B,0,0,0,0,0,77287500,0,0,0,0,0,31050,X
2020-03-12,00779B,0,0,0,0,0,74162500,0,0,0,0,0,1912710,X
2020-03-12,00780B,0,0,0,0,0,104650500,0,0,0,0,0,31759,X
2020-03-12,00781B,0,0,0,0,0,5584000,0,0,0,0,0,34269,X
2020-03-12,00782B,0,0,0,0,0,6866750,0,0,0,0,0,33819,
2020-03-12,00784B,0,0,0,0,0,4873250,0,0,0,0,0,56993,X
2020-03-12,00785B,0,0,0,0,0,69991500,0,0,0,0,0,60883,X
2020-03-12,00786B,0,0,0,0,0,2641500,0,0,0,0,0,49189,X
2020-03-12,00787B,0,0,0,0,0,4326500,0,0,0,0,0,55971,
