date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2023-05-04,006201,0,0,0,0,0,4736500,83000,0,0,0,83000,42939,
2023-05-04,00679B,290000,0,1000,0,289000,624923000,137758000,1241000,0,0,138999000,8015065,
2023-05-04,00687B,0,0,0,0,0,132946750,3834000,0,0,0,3834000,2491097,
2023-05-04,00694B,0,0,0,0,0,27144000,170000,0,0,0,170000,94595,
2023-05-04,00695B,0,0,0,0,0,5546500,127000,0,0,0,127000,149083,
2023-05-04,00696B,0,0,0,0,0,168920250,1813000,0,0,0,1813000,624134,
2023-05-04,00697B,0,0,0,0,0,3553000,100000,0,0,0,100000,107087,
2023-05-04,00718B,0,0,0,0,0,155125250,110000,0,0,0,110000,33113,X
2023-05-04,00719B,0,0,0,0,0,43628500,1215000,0,0,0,1215000,74070,
2023-05-04,00720B,0,0,0,0,0,458402250,33825000,0,0,0,33825000,4286603,
2023-05-04,00721B,0,0,0,0,0,1155500,0,0,0,0,0,14855,
2023-05-04,00722B,0,0,0,0,0,255309750,141000,0,0,0,141000,228183,
2023-05-04,00723B,0,0,0,0,0,313395750,84000,0,0,0,84000,51749,
2023-05-04,00724B,0,0,0,0,0,631568750,791000,0,0,0,791000,288703,
2023-05-04,00725B,0,0,0,0,0,474551500,3811000,0,0,0,3811000,1782007,
2023-05-04,00726B,0,0,0,0,0,282247250,120000,0,0,0,120000,84576,
2023-05-04,00727B,0,0,0,0,0,24172250,116000,0,0,0,116000,57082,
2023-05-04,00734B,0,0,0,0,0,7619750,40000,0,0,0,40000,308419,
2023-05-04,00740B,0,0,0,0,0,231992750,437000,0,0,0,437000,431473,
2023-05-04,00741B,0,0,0,0,0,2782000,31000,0,0,0,31000,37215,
2023-05-04,00744B,0,0,0,0,0,6307000,0,0,0,0,0,32487,X
2023-05-04,00746B,0,0,0,0,0,464491000,175000,0,0,0,175000,48834,X
2023-05-04,00749B,0,0,0,0,0,235625000,10000,0,0,0,10000,38272,
2023-05-04,00750B,0,0,0,0,0,31375000,0,0,0,0,0,30199,X
2023-05-04,00751B,0,0,0,0,0,560025750,15641000,0,0,0,15641000,2512633,
2023-05-04,00754B,0,0,0,0,0,80225000,0,0,0,0,0,51241,X
2023-05-04,00755B,0,0,0,0,0,35432500,99000,0,0,0,99000,134572,
2023-05-04,00756B,0,0,0,0,0,276825000,179000,0,0,0,179000,52018,
2023-05-04,00758B,0,0,0,0,0,1381250,0,0,0,0,0,30504,X
2023-05-04,00759B,0,0,0,0,0,12006250,0,0,0,0,0,42815,X
2023-05-04,00760B,0,0,0,0,0,91380000,100000,0,0,0,100000,165772,
2023-05-04,00761B,0,0,0,0,0,559522250,242000,0,0,0,242000,256953,
2023-05-04,00764B,0,0,0,0,0,170125000,121000,0,0,0,121000,153129,
2023-05-04,00765B,0,0,0,0,0,0,0,0,0,0,0,0,XV
2023-05-04,00768B,0,0,0,0,0,72400000,0,0,0,0,0,230827,X
2023-05-04,00772B,0,0,0,0,0,651572500,33200000,625000,0,0,33825000,4399342,
2023-05-04,00773B,0,0,0,0,0,542947500,8651000,182000,0,0,8833000,1326613,
2023-05-04,00777B,0,0,0,0,0,284787500,0,0,0,0,0,31689,X
2023-05-04,00778B,0,0,0,0,0,322037500,0,0,0,0,0,36409,X
2023-05-04,00779B,0,0,0,0,0,178912500,0,0,0,0,0,39455,
2023-05-04,00780B,0,0,0,0,0,68900500,100000,0,0,0,100000,197273,
2023-05-04,00781B,0,0,0,0,0,959000,0,0,0,0,0,37313,X
2023-05-04,00782B,0,0,0,0,0,1991750,0,0,0,0,0,74676,
2023-05-04,00784B,0,0,0,0,0,748250,0,0,0,0,0,30282,X
2023-05-04,00785B,0,0,0,0,0,190741500,0,0,0,0,0,36878,
2023-05-04,00786B,0,0,0,0,0,2641500,91000,0,0,0,91000,83593,
2023-05-04,00787B,0,0,0,0,0,2076500,0,0,0,0,0,71600,X
2023-05-04,00788B,0,0,0,0,0,2426500,0,0,0,0,0,86577,
2023-05-04,00789B,0,0,0,0,0,23025000,0,0,0,0,0,206575,X
2023-05-04,00790B,0,0,0,0,0,525000,0,0,0,0,0,30000,X
2023-05-04,00791B,0,0,0,0,0,63400000,0,0,0,0,0,30400,X
2023-05-04,00792B,0,0,0,0,0,273903750,10000,0,0,0,10000,83692,X
2023-05-04,00793B,0,0,0,0,0,881500,0,0,0,0,0,33712,X
2023-05-04,00794B,0,0,0,0,0,8421750,0,0,0,0,0,33647,X
2023-05-04,00795B,0,0,0,0,0,91274500,1835000,0,212000,0,1623000,999267,
2023-05-04,00799B,0,0,0,0,0,1009000,0,0,0,0,0,47893,
2023-05-04,00831B,0,0,0,0,0,3525000,0,0,0,0,0,769,X
2023-05-04,00834B,0,0,0,0,0,5549500,0,0,0,0,0,50779,X
2023-05-04,00836B,0,0,0,0,0,88010250,105000,0,0,0,105000,576695,X
2023-05-04,00840B,0,0,0,0,0,14857750,0,0,0,0,0,30060,X
2023-05-04,00841B,0,0,0,0,0,13485000,0,0,0,0,0,31789,X
2023-05-04,00842B,0,0,0,0,0,2191750,0,0,0,0,0,31299,X
2023-05-04,00844B,0,0,0,0,0,63668750,0,0,0,0,0,560,X
2023-05-04,00845B,0,0,0,0,0,50387750,0,0,0,0,0,30636,X
2023-05-04,00846B,0,0,0,0,0,21962500,0,0,0,0,0,31184,X
2023-05-04,00847B,0,0,0,0,0,2576250,0,0,0,0,0,66169,X
2023-05-04,00848B,0,0,0,0,0,36516500,0,0,0,0,0,33057,X
2023-05-04,00849B,0,0,0,0,0,131276500,0,0,0,0,0,31400,X
2023-05-04,00853B,0,0,0,0,0,16658500,10000,0,0,0,10000,411298,
2023-05-04,00856B,0,0,0,0,0,2323000,0,0,0,0,0,47178,X
2023-05-04,00857B,0,0,0,0,0,6942000,0,0,0,0,0,308542,
2023-05-04,00858,0,0,0,0,0,1718500,10000,0,0,0,10000,60908,
2023-05-04,00859B,0,0,0,0,0,7002750,0,0,0,0,0,31655,X
2023-05-04,00860B,0,0,0,0,0,792750,0,0,0,0,0,38230,X
2023-05-04,00862B,0,0,0,0,0,123720250,470000,0,0,0,470000,259585,
