date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2016-11-03,6150,12.5,20.83,彌補虧損,,,1.66666667,revivt
2016-11-03,8176,8,8.73,彌補虧損,,,1.09103486,revivt
