date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2018-09-03,3188,17.05,20.07,彌補虧損,,,1.17719630,revivt
2018-09-03,3523,6.3,12.6,彌補虧損,,,2.00000000,revivt
