date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2023-02-13,3085,11,22,彌補虧損,,,2.00000000,revivt
2023-02-13,8077,6.74,33.7,彌補虧損,,,5.00000000,revivt
