date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2020-02-24,2740,8.14,15.57,彌補虧損,,,1.91298420,revivt
2020-02-24,6419,6.93,14.64,彌補虧損,,,2.11298811,revivt
