date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2021-01-18,2061,14.45,15.56,現金減資,,,1.07698962,revivt
2021-01-18,6134,12.3,17.16,彌補虧損,,,1.39494993,revivt
