date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2017-11-06,3623,38.9,46.09,現金減資,,,1.18473329,revivt
2017-11-06,8935,7.03,10.03,彌補虧損,,,1.42712208,revivt
