date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2018-10-01,6138,53.6,72.29,現金減資,,,1.34862861,revivt
2018-10-01,6148,6.46,8.64,彌補虧損,,,1.33685879,revivt
2018-10-01,6161,16,18.57,現金減資,,,1.16071429,revivt
