date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2022-01-10,2724,8.9,17.8,彌補虧損,,,2.00000000,revivt
2022-01-10,4131,6.5,16.52,彌補虧損,,,2.54168077,revivt
