date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2019-09-30,5345,3.93,6.55,彌補虧損,,,1.66666667,revivt
2019-09-30,6276,13.55,14.05,彌補虧損,,,1.03658040,revivt
