date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2014-02-24,6179,12.25,18.94,彌補虧損,,,1.54592589,revivt
2014-02-24,6199,14.5,22.07,彌補虧損,,,1.52207002,revivt
