date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2021-11-01,5460,12.1,12.19,現金減資,,,1.00723140,revivt
2021-11-01,6404,7.4,19.25,彌補虧損,,,2.60078023,revivt
