date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2019-10-21,2719,3.87,7.64,彌補虧損,,,1.97371018,revivt
2019-10-21,6194,22.1,25.73,現金減資,,,1.16425339,revivt
2019-10-21,8040,11.3,13.95,彌補虧損,,,1.23431711,revivt
