date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2020-09-21,6144,6.12,11.69,彌補虧損,,,1.91039119,revivt
2020-09-21,6259,2.34,16.8,彌補虧損,,,7.17965802,revivt
