date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2016-10-07,3339,2.6,7.44,彌補虧損,,,2.86234824,revivt
2016-10-07,5353,10.5,10.56,現金減資,,,1.00528963,revivt
