date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2014-11-27,3086,9.9,12.33,彌補虧損,,,1.24555365,revivt
2014-11-27,5465,10.45,11.26,彌補虧損,,,1.07730730,revivt
