date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2020-09-30,3064,12.2,38.37,彌補虧損,,,3.14547854,revivt
2020-09-30,4946,11,22,彌補虧損,,,2.00000000,revivt
