date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2016-10-17,1333,2.97,4.95,彌補虧損,,,1.66666667,revivt
2016-10-17,3562,3.1,12.4,彌補虧損,,,4.00000000,revivt
2016-10-17,6208,14.2,14.88,現金減資,,,1.04814936,revivt
