date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2022-10-31,3095,2.77,30.27,彌補虧損,,,10.92763252,revivt
2022-10-31,8390,28.2,32.75,現金減資,,,1.16134752,revivt
