date,stock_id,pre_close,ref_price,reason,open_base,ex_ref_price,official_factor,source
2021-12-06,4905,51.3,54.89,現金減資,,,1.07000593,revivt
2021-12-06,6465,23.5,30.76,彌補虧損,,,1.30914213,revivt
