date,stock_id,pre_close,ref_price,value,kind,open_base
2023-07-03,1307,26.00,25.20,0.800000,息,25.20
2023-07-03,1451,21.95,19.95,2.000000,息,19.95
2023-07-03,1536,71.90,70.30,1.600000,息,70.30
2023-07-03,2415,24.30,23.65,0.650000,息,23.65
2023-07-03,2464,38.05,36.25,1.800000,息,36.25
2023-07-03,2615,59.00,54.00,5.000000,息,54.00
2023-07-03,3413,202.00,188.21,13.787728,息,188.00
2023-07-03,3545,78.40,77.89,0.503156,息,77.90
2023-07-03,6591,54.00,50.06,3.938548,息,50.10
2023-07-03,6835,46.40,44.40,2.000000,息,44.40
2023-07-03,910861,6.15,6.06,0.087435,息,6.06
