date,stock_id,pre_close,ref_price,value,kind,open_base
2017-07-20,1110,15.20,15.10,0.100000,息,15.10
2017-07-20,1219,18.10,17.62,0.476238,權息,17.60
2017-07-20,1325,20.60,19.80,0.800000,息,19.80
2017-07-20,1402,25.45,24.65,0.800000,息,24.65
2017-07-20,1455,9.76,9.46,0.300000,息,9.46
2017-07-20,1474,12.15,11.55,0.600000,息,11.55
2017-07-20,1524,11.80,11.30,0.500000,息,11.30
2017-07-20,1531,19.25,18.65,0.600000,息,18.65
2017-07-20,1614,25.00,23.94,1.053595,息,23.95
2017-07-20,1723,118.50,114.00,4.500000,息,114.00
2017-07-20,1724,16.25,15.25,1.000000,息,15.25
2017-07-20,2013,20.70,20.44,0.260000,息,20.45
2017-07-20,2201,26.70,26.20,0.500000,息,26.20
2017-07-20,2204,28.25,26.65,1.600000,息,26.65
2017-07-20,2352,24.15,22.83,1.320000,息,22.85
2017-07-20,2468,11.40,10.90,0.500000,息,10.90
2017-07-20,2616,35.80,33.74,2.055403,息,33.75
2017-07-20,3048,17.25,16.75,0.500000,息,16.75
2017-07-20,3605,28.20,27.60,0.600000,息,27.60
2017-07-20,3679,94.30,86.30,8.000000,息,86.30
2017-07-20,4906,28.55,27.09,1.459954,息,27.10
2017-07-20,4927,29.00,27.34,1.655039,權息,27.35
2017-07-20,4935,50.50,47.50,3.000000,息,47.50
2017-07-20,5215,33.20,30.20,3.000000,息,30.20
2017-07-20,5515,9.27,8.77,0.500000,息,8.77
2017-07-20,6189,30.55,28.25,2.300000,息,28.25
2017-07-20,6449,35.55,33.75,1.800000,息,33.75
2017-07-20,8046,25.15,24.35,0.800000,息,24.35
2017-07-20,8131,28.50,26.50,2.000000,息,26.50
2017-07-20,8411,34.30,30.66,3.631527,權息,30.65
2017-07-20,8443,15.25,14.95,0.300000,息,14.95
2017-07-20,9917,92.00,88.50,3.500000,息,88.50
