date,stock_id,pre_close,ref_price,value,kind,open_base
2016-08-24,1339,46.80,44.80,2.000000,息,44.80
2016-08-24,1530,28.60,26.76,1.838095,權息,26.75
2016-08-24,1533,47.55,45.62,1.925000,權息,45.60
2016-08-24,2301,48.10,45.68,2.414021,權息,45.70
2016-08-24,2375,15.65,15.33,0.318710,權,15.65
2016-08-24,2477,14.70,13.60,1.100000,息,13.60
2016-08-24,2618,15.35,14.33,1.016667,權息,14.35
2016-08-24,2702,17.45,16.66,0.786539,權息,16.65
2016-08-24,2723,329.50,313.80,15.690477,權,314.00
2016-08-24,2812,9.45,8.80,0.649607,權息,8.80
2016-08-24,2836,9.30,8.81,0.488213,權息,8.81
2016-08-24,2887,13.15,11.81,1.337219,權息,11.80
2016-08-24,3023,77.10,71.84,5.253408,權息,71.80
2016-08-24,3167,27.85,26.35,1.500000,息,26.35
2016-08-24,3515,43.65,41.15,2.500000,息,41.15
2016-08-24,6230,188.00,182.50,5.500000,息,182.50
2016-08-24,6409,502.00,463.80,38.199329,權息,464.00
