date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2021-07-16,006208,81.25,80.93,0.314000,息,80.95,89.00,72.85
2021-07-16,00692,36.46,36.28,0.172000,息,36.28,39.90,32.66
2021-07-16,00702,20.33,20.05,0.280000,息,20.05,9999.95,0.01
2021-07-16,00714,22.59,22.20,0.382000,息,22.20,9999.95,0.01
2021-07-16,00717,17.15,16.98,0.163000,息,16.98,9999.95,0.01
2021-07-16,00735,34.56,34.35,0.210000,息,34.35,9999.95,0.01
2021-07-16,00736,23.62,23.47,0.150000,息,23.47,9999.95,0.01
2021-07-16,00882,15.59,14.91,0.680000,息,14.91,9999.95,0.01
2021-07-16,2496,58.80,54.27,4.520428,息,54.30,59.60,48.85
2021-07-16,3029,49.80,46.79,3.000667,息,46.80,51.40,42.15
2021-07-16,5388,69.20,66.60,2.599999,息,66.60,73.20,60.00
