date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2022-06-28,1326,81.50,76.70,4.800000,息,76.70,84.30,69.10,76.70
2022-06-28,1536,67.20,65.83,1.365000,息,65.80,72.40,59.30,65.83
2022-06-28,1731,19.05,17.88,1.170000,息,17.90,19.65,16.10,17.88
2022-06-28,1802,21.10,19.28,1.820000,息,19.30,21.20,17.40,19.28
2022-06-28,1904,29.95,28.05,1.900000,息,28.05,30.85,25.25,28.05
2022-06-28,2404,169.50,156.37,13.125296,息,156.50,172.00,141.00,156.37
2022-06-28,2421,36.30,35.10,1.200000,息,35.10,38.60,31.60,35.10
2022-06-28,2885,23.30,21.80,1.500000,息,21.80,23.95,19.65,21.80
2022-06-28,2888,9.23,8.82,0.400319,息,8.82,9.70,7.94,8.82
2022-06-28,2888A,41.95,40.24,1.710000,息,40.25,44.25,36.25,40.24
2022-06-28,2888B,42.10,40.30,1.800000,息,40.30,44.30,36.30,40.30
2022-06-28,3413,192.50,183.80,8.691594,息,184.00,202.00,165.50,183.80
2022-06-28,4722,39.05,36.85,2.200000,息,36.85,40.50,33.20,36.85
2022-06-28,6591,58.80,54.80,4.000000,息,54.80,60.20,49.35,54.80
