date,stock_id,pre_close,ref_price,value,kind,open_base
2023-07-11,1101,36.85,36.35,0.499719,息,36.35
2023-07-11,1101B,49.15,47.40,1.750000,息,47.40
2023-07-11,1210,52.50,51.00,1.500000,息,51.00
2023-07-11,1219,21.55,20.43,1.113107,權息,20.45
2023-07-11,1220,14.85,14.65,0.200000,息,14.65
2023-07-11,1618,23.40,22.80,0.600000,息,22.80
2023-07-11,2069,19.70,18.70,1.000000,息,18.70
2023-07-11,2302,20.65,19.85,0.800000,息,19.85
2023-07-11,2387,44.95,41.45,3.500000,息,41.45
2023-07-11,2401,28.55,27.95,0.600000,息,27.95
2023-07-11,2493,64.50,60.50,4.000000,息,60.50
2023-07-11,2633,31.20,30.53,0.670000,息,30.55
2023-07-11,2634,58.30,57.22,1.080000,息,57.20
2023-07-11,3028,34.45,31.53,2.914092,息,31.55
2023-07-11,3031,20.70,19.85,0.850000,息,19.85
2023-07-11,3034,430.50,393.50,37.000000,息,393.50
2023-07-11,3055,37.85,36.85,0.999248,息,36.85
2023-07-11,3532,160.50,153.20,7.300000,息,153.00
2023-07-11,4104,102.00,98.35,3.650000,息,98.40
2023-07-11,6515,842.00,820.00,22.000000,息,820.00
2023-07-11,6792,89.30,84.30,5.000000,息,84.30
2023-07-11,8163,46.00,43.00,3.000000,息,43.00
2023-07-11,8367,46.20,43.70,2.499943,息,43.70
