date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2020-08-11,1314,8.60,8.30,0.300000,息,8.30,9.13,7.47,8.30
2020-08-11,1473,18.45,17.95,0.500000,息,17.95,19.70,16.20,17.95
2020-08-11,2739,26.75,25.75,1.000000,息,25.75,28.30,23.20,25.75
2020-08-11,2801,19.40,18.26,1.130770,權息,18.25,20.05,16.45,18.26
2020-08-11,2887,13.85,12.98,0.865902,權息,13.00,14.25,11.70,12.98
2020-08-11,3008,4000.00,3921.00,79.000000,息,3920.00,4310.00,3530.00,3921.00
2020-08-11,4919,47.30,46.10,1.200000,息,46.10,50.70,41.50,46.10
2020-08-11,6202,72.70,68.65,4.050000,息,68.70,75.50,61.80,68.65
2020-08-11,6531,436.50,435.50,0.997427,息,435.50,479.00,392.00,435.50
2020-08-11,6668,61.70,60.89,0.800159,息,60.90,66.90,54.90,60.89
2020-08-11,9802,114.00,111.88,2.110276,權,114.00,125.00,101.00,114.00
