date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2025-03-18,00730,22.98,22.88,0.100000,息,22.88,25.16,20.60
2025-03-18,00896,16.66,16.21,0.450000,息,16.21,17.83,14.59
2025-03-18,00900,13.99,13.89,0.100000,息,13.89,15.27,12.51
2025-03-18,00919,23.74,23.02,0.720000,息,23.02,25.32,20.72
2025-03-18,00921,17.23,17.15,0.080000,息,17.15,18.86,15.44
2025-03-18,00922,21.11,20.48,0.630000,息,20.48,22.52,18.44
2025-03-18,00934,18.25,18.22,0.026000,息,18.22,20.04,16.40
2025-03-18,00935,21.43,20.83,0.600000,息,20.83,22.91,18.75
2025-03-18,00944,14.85,14.79,0.058000,息,14.79,16.26,13.32
2025-03-18,00945B,15.40,15.29,0.102000,息,15.29,9999.95,0.01
2025-03-18,00963,10.79,10.73,0.055000,息,10.73,9999.95,0.01
2025-03-18,00964,10.28,10.24,0.040000,息,10.24,9999.95,0.01
2025-03-18,2330,970.00,965.49,4.500020,息,965.00,1060.00,869.00
2025-03-18,5306,125.00,123.47,1.525165,息,123.50,135.50,111.50
2025-03-18,9802,136.50,134.59,1.900147,息,134.50,148.00,121.50
