date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2026-07-10,2008,29.85,28.85,1.000000,息,28.85,31.70,26.00
2026-07-10,2610,21.40,20.58,0.814457,息,20.60,22.60,18.55
2026-07-10,2891,69.90,67.39,2.500239,息,67.40,74.10,60.70
2026-07-10,2891B,64.90,62.10,2.796000,息,62.10,68.30,55.90
2026-07-10,2891C,63.00,61.08,1.920000,息,61.10,67.10,55.00
2026-07-10,3034,542.00,519.00,23.000000,息,519.00,570.00,467.50
2026-07-10,3055,158.00,157.50,0.500000,息,157.50,173.00,142.00
2026-07-10,4968,111.50,109.90,1.600000,息,110.00,120.50,99.00
2026-07-10,5519,34.45,29.66,4.783334,權息,29.65,32.60,26.70
2026-07-10,6477,39.85,39.50,0.350000,息,39.50,43.45,35.55
