date,stock_id,pre_close,ref_price,value,kind,open_base
2015-07-08,1315,24.65,23.55,1.100000,息,23.55
2015-07-08,1460,17.20,16.50,0.700000,息,16.50
2015-07-08,1521,99.80,95.50,4.300000,息,95.50
2015-07-08,1568,18.10,17.60,0.500000,息,17.60
2015-07-08,1731,14.65,14.05,0.600000,息,14.05
2015-07-08,2313,19.35,18.75,0.600000,息,18.75
2015-07-08,2538,18.10,16.85,1.244901,息,16.85
2015-07-08,4133,30.25,29.22,1.025841,息,29.20
2015-07-08,6224,74.10,69.90,4.200000,息,69.90
2015-07-08,6281,64.30,60.40,3.900000,息,60.40
2015-07-08,8261,25.80,25.39,0.400301,息,25.40
2015-07-08,8422,183.50,175.50,8.000000,息,175.50
2015-07-08,9931,33.80,32.50,1.300000,息,32.50
