date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2016-09-01,1203,22.35,21.35,1.000000,息,21.35,23.45,19.25,21.35
2016-09-01,1539,31.65,30.45,1.200000,息,30.45,33.45,27.45,30.45
2016-09-01,1583,59.00,53.18,5.818182,權息,53.20,58.40,47.90,53.18
2016-09-01,1734,26.65,25.43,1.217308,權息,25.45,27.95,22.90,25.43
2016-09-01,2069,19.35,18.75,0.600000,息,18.75,20.60,16.90,18.75
2016-09-01,2302,6.25,6.22,0.024052,息,6.22,6.84,5.60,6.22
2016-09-01,2379,127.00,123.00,4.000000,息,123.00,135.00,111.00,123.00
2016-09-01,2845,9.52,8.94,0.578824,權息,8.94,9.83,8.05,8.94
2016-09-01,3545,32.25,31.51,0.731582,息,31.50,34.65,28.40,31.51
2016-09-01,6153,19.20,18.20,1.000000,息,18.20,20.00,16.40,18.20
