date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2026-03-27,1457,16.30,15.30,1.000000,息,15.30,16.80,13.80,15.30
2026-03-27,2324,31.50,30.40,1.100000,息,30.40,33.40,27.40,30.40
2026-03-27,2344,96.00,95.50,0.500000,息,95.50,105.00,86.00,95.50
2026-03-27,2387,44.60,40.60,4.000000,息,40.60,44.65,36.55,40.60
2026-03-27,2483,21.15,20.85,0.300000,息,20.85,22.90,18.80,20.85
2026-03-27,2496,69.60,66.60,3.000000,息,66.60,73.20,60.00,66.60
2026-03-27,4583,679.00,669.00,10.000000,息,669.00,735.00,603.00,669.00
2026-03-27,5225,90.00,82.79,7.209998,息,82.80,91.00,74.60,82.79
2026-03-27,5283,56.00,55.80,0.200000,息,55.80,61.30,50.30,55.80
2026-03-27,6581,111.50,106.20,5.300000,息,106.00,116.50,95.60,106.20
2026-03-27,6918,85.00,80.00,5.000000,息,80.00,88.00,72.00,80.00
2026-03-27,7631,116.50,115.75,0.750000,息,116.00,127.00,104.50,115.75
2026-03-27,8926,46.60,44.92,1.670517,權,46.60,51.20,40.45,46.60
2026-03-27,8996,845.00,840.44,4.555207,息,840.00,924.00,757.00,840.44
