date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2016-07-05,1215,41.35,39.35,2.000000,息,39.35,43.25,35.45,39.35
2016-07-05,1232,82.10,77.10,5.000000,息,77.10,84.80,69.40,77.10
2016-07-05,1444,8.79,8.29,0.500000,息,8.29,9.11,7.47,8.29
2016-07-05,1504,27.80,27.00,0.800000,息,27.00,29.70,24.30,27.00
2016-07-05,1907,9.74,9.44,0.300000,息,9.44,10.35,8.50,9.44
2016-07-05,1909,16.45,15.45,1.000000,息,15.45,16.95,13.95,15.45
2016-07-05,2115,49.00,46.80,2.200000,息,46.80,51.40,42.15,46.80
2016-07-05,2316,29.35,24.85,4.500000,息,24.85,27.30,22.40,24.85
2016-07-05,2456,62.00,58.80,3.200000,息,58.80,64.60,53.00,58.80
2016-07-05,3006,29.70,28.53,1.163769,息,28.55,31.35,25.70,28.53
2016-07-05,3338,24.35,22.84,1.509323,息,22.85,25.10,20.60,22.84
2016-07-05,3698,16.50,15.85,0.647298,息,15.85,17.40,14.30,15.85
2016-07-05,6128,40.50,37.50,3.000000,息,37.50,41.25,33.75,37.50
