date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2017-07-17,1477,139.50,132.78,6.711536,息,133.00,146.00,120.00
2017-07-17,1721,14.35,13.65,0.700000,息,13.65,15.00,12.30
2017-07-17,2033,9.36,9.06,0.300000,息,9.06,9.96,8.16
2017-07-17,2492,54.40,53.19,1.206548,息,53.20,58.50,47.90
2017-07-17,2527,20.40,19.60,0.800000,息,19.60,21.55,17.65
2017-07-17,2891,20.70,19.70,1.000000,息,19.70,21.65,17.75
2017-07-17,2897,9.48,9.03,0.450000,息,9.03,9.93,8.13
2017-07-17,2908,22.70,21.62,1.080000,息,21.60,23.75,19.50
2017-07-17,3031,16.80,16.00,0.800000,息,16.00,17.60,14.40
2017-07-17,3454,86.70,79.95,6.748781,權息,80.00,87.90,72.00
2017-07-17,3550,18.40,16.90,1.500000,息,16.90,18.55,15.25
2017-07-17,3705,43.05,41.55,1.500000,息,41.55,45.70,37.40
2017-07-17,4306,13.00,12.70,0.300000,息,12.70,13.95,11.45
2017-07-17,5531,10.90,10.38,0.519048,權,10.40,11.40,9.35
2017-07-17,6409,540.00,519.99,20.004320,息,520.00,571.00,468.00
