date,stock_id,pre_close,ref_price,value,kind,open_base
2025-07-15,00936,14.82,14.79,0.030000,息,14.79
2025-07-15,00947,13.63,13.55,0.080000,息,13.55
2025-07-15,00962,9.44,9.41,0.025000,息,9.41
2025-07-15,1301,35.70,35.20,0.500000,息,35.20
2025-07-15,1402,32.35,30.75,1.600000,息,30.75
2025-07-15,1470,21.50,20.49,1.010000,息,20.50
2025-07-15,1540,29.90,28.30,1.600000,息,28.30
2025-07-15,1608,26.85,25.85,1.000000,息,25.85
2025-07-15,1614,39.10,38.51,0.582463,息,38.50
2025-07-15,2029,24.15,22.90,1.250000,息,22.90
2025-07-15,2034,21.30,20.30,1.000000,息,20.30
2025-07-15,2348,103.50,94.50,9.000000,息,94.50
2025-07-15,2348A,36.80,35.20,1.600000,息,35.20
2025-07-15,2547,12.30,11.72,0.579657,息,11.70
2025-07-15,2633,28.50,27.45,1.050000,息,27.45
2025-07-15,2849,13.80,13.42,0.380000,息,13.40
2025-07-15,2852,28.30,26.20,2.100000,息,26.20
2025-07-15,2906,15.45,14.85,0.600000,息,14.85
2025-07-15,4763,82.90,80.40,2.500000,息,80.40
2025-07-15,6906,131.00,127.67,3.329042,息,127.50
2025-07-15,6928,48.10,47.60,0.500000,息,47.60
2025-07-15,8110,12.90,12.70,0.200000,息,12.70
2025-07-15,8374,91.20,90.75,0.450000,息,90.80
