date,stock_id,pre_close,ref_price,value,kind,open_base
2022-07-18,0050,115.50,113.70,1.800000,息,113.70
2022-07-18,006203,56.15,55.32,0.830000,息,55.30
2022-07-18,006208,66.80,65.55,1.248000,息,65.55
2022-07-18,00692,29.73,28.24,1.483000,息,28.24
2022-07-18,00702,21.05,20.74,0.310000,息,20.74
2022-07-18,00714,19.66,19.53,0.125000,息,19.53
2022-07-18,00717,15.07,14.92,0.147000,息,14.92
2022-07-18,00735,24.86,24.61,0.250000,息,24.61
2022-07-18,00736,18.96,18.78,0.180000,息,18.78
2022-07-18,00882,13.00,12.15,0.850000,息,12.15
2022-07-18,00892,10.80,10.58,0.219000,息,10.58
2022-07-18,1325,27.60,25.60,2.000000,息,25.60
2022-07-18,1410,34.15,32.85,1.300000,息,32.85
2022-07-18,1786,40.00,38.58,1.417565,息,38.60
2022-07-18,1806,10.95,9.95,1.000000,息,9.95
2022-07-18,2374,25.00,24.00,1.000000,息,24.00
2022-07-18,3026,101.00,92.00,9.000000,息,92.00
2022-07-18,3312,20.00,17.84,2.153728,權息,18.00
2022-07-18,3380,29.40,28.60,0.800000,息,28.60
2022-07-18,3450,41.55,39.75,1.800000,息,39.75
2022-07-18,6807,29.75,27.38,2.370000,息,27.40
2022-07-18,8374,30.75,29.85,0.900000,息,29.85
