date,stock_id,pre_close,ref_price,value,kind,open_base
2021-09-02,1203,33.60,32.50,1.100000,息,32.50
2021-09-02,1305,39.40,35.80,3.590476,權息,35.80
2021-09-02,1308,37.00,35.09,1.901961,權息,35.10
2021-09-02,1309,44.95,39.04,5.904546,權息,39.05
2021-09-02,1454,10.50,10.30,0.200000,息,10.30
2021-09-02,1587,28.65,25.85,2.792858,權息,25.85
2021-09-02,2017,26.40,26.10,0.300000,息,26.10
2021-09-02,3010,89.30,83.23,6.064706,權息,83.20
2021-09-02,3050,15.70,15.10,0.600000,息,15.10
2021-09-02,3588,146.50,132.64,13.853670,權息,132.50
2021-09-02,3622,29.20,28.20,1.000000,息,28.20
2021-09-02,4807,27.60,27.10,0.500000,息,27.10
2021-09-02,5283,118.50,114.50,4.000000,息,114.50
2021-09-02,6139,29.95,28.95,1.000000,息,28.95
2021-09-02,8028,56.40,52.64,3.758491,權息,52.60
