date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down
2018-08-02,1216,78.80,73.30,5.500000,息,73.30,80.60,66.00
2018-08-02,1530,37.60,36.35,1.250000,息,36.35,39.95,32.75
2018-08-02,1720,34.60,33.00,1.600000,息,33.00,36.30,29.70
2018-08-02,2352,23.30,21.95,1.350000,息,21.95,24.10,19.80
2018-08-02,2392,33.05,31.05,2.000000,息,31.05,34.15,27.95
2018-08-02,2450,50.00,46.83,3.166211,息,46.85,51.50,42.15
2018-08-02,2478,96.80,96.00,0.800000,息,96.00,105.50,86.40
2018-08-02,2607,13.35,13.00,0.350000,息,13.00,14.30,11.70
2018-08-02,2889,11.45,10.67,0.778064,權息,10.65,11.70,9.61
2018-08-02,3018,72.80,67.52,5.271432,權,67.50,74.20,60.80
2018-08-02,3665,203.00,196.17,6.827772,息,196.00,215.50,177.00
2018-08-02,3703,13.30,12.70,0.600000,息,12.70,13.95,11.45
