date,stock_id,pre_close,ref_price,value,kind,open_base
2023-08-28,1108,16.30,15.50,0.800000,息,15.50
2023-08-28,1225,56.40,52.28,4.114286,權息,52.30
2023-08-28,1453,13.65,13.25,0.397573,權,13.25
2023-08-28,1514,54.10,51.55,2.546602,權息,51.60
2023-08-28,1539,28.25,25.75,2.500000,息,25.75
2023-08-28,1603,36.20,35.70,0.500000,息,35.70
2023-08-28,2038,18.80,17.90,0.895238,權,17.90
2023-08-28,2377,171.50,164.90,6.600000,息,165.00
2023-08-28,2442,18.85,18.57,0.273983,權息,18.55
2023-08-28,2462,38.50,37.08,1.412622,權息,37.10
2023-08-28,3025,42.55,41.55,1.000000,息,41.55
2023-08-28,3052,12.40,11.76,0.635295,權息,11.75
2023-08-28,4104,91.40,87.04,4.352381,權,87.00
2023-08-28,5534,76.80,71.30,5.500000,息,71.30
