date,stock_id,pre_close,ref_price,value,kind,open_base,limit_up,limit_down,ex_div_ref
2025-04-18,00905,11.61,11.56,0.050000,息,11.56,12.71,10.41,11.56
2025-04-18,00912,16.31,16.11,0.200000,息,16.11,17.72,14.50,16.11
2025-04-18,00927,15.77,15.40,0.370000,息,15.40,16.94,13.86,15.40
2025-04-18,00934,16.22,16.19,0.026000,息,16.19,17.80,14.58,16.19
2025-04-18,00944,13.37,13.31,0.058000,息,13.31,14.64,11.98,13.31
2025-04-18,00956,9.81,9.70,0.110000,息,9.70,9999.95,0.01,9.70
2025-04-18,00960,13.05,12.87,0.180000,息,12.87,9999.95,0.01,12.87
2025-04-18,00963,10.18,10.12,0.055000,息,10.12,9999.95,0.01,10.12
2025-04-18,00964,9.52,9.48,0.040000,息,9.48,9999.95,0.01,9.48
2025-04-18,6756,92.50,90.70,1.799562,息,90.70,99.70,81.70,90.70
